Unnamed: 0,time_sch,dest,url,time_act,orig,code,pass_load
637,2023-12-19 04:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA058/19-12-2023,04:38,Cape Town,BA058,397
638,2023-12-19 04:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA074/19-12-2023,04:33,Lagos,BA074,374
639,2023-12-19 04:55:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS450/19-12-2023,19:58,Johannesburg,VS450,303
640,2023-12-19 05:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA056/19-12-2023,04:41,Johannesburg,BA056,419
641,2023-12-19 05:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/QF009/19-12-2023,05:16,Melbourne,QF009,350
642,2023-12-19 05:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA262/19-12-2023,05:02,Riyadh,BA262,282
644,2023-12-19 05:25:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/SV119/19-12-2023,05:05,Riyadh,SV119,303
643,2023-12-19 05:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA016/19-12-2023,05:00,Sydney,BA016,287
646,2023-12-19 05:30:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/CX251/19-12-2023,05:52,Hong Kong City,CX251,395
645,2023-12-19 05:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA078/19-12-2023,04:54,Accra,BA078,297
647,2023-12-19 05:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA012/19-12-2023,05:34,Singapore,BA012,287
648,2023-12-19 05:35:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/MH002/19-12-2023,05:08,Kuala Lumpur,MH002,303
649,2023-12-19 05:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA064/19-12-2023,05:08,Nairobi,BA064,248
650,2023-12-19 05:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA032/19-12-2023,05:38,Hong Kong City,BA032,331
651,2023-12-19 05:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA254/19-12-2023,05:47,Bridgetown,BA254,309
653,2023-12-19 05:55:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/B61620/19-12-2023,18:27,Boston,B61620,214
652,2023-12-19 05:55:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SQ322/19-12-2023,00:17,Singapore,SQ322,349
654,2023-12-19 05:55:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA929/19-12-2023,16:25,Chicago,UA929,244
0,2023-12-19 06:00:00,Lisbon,https://www.heathrow.com/departures/terminal-2/flight-details/TP1363/19-12-2023,06:25,London,TP1363,383
2,2023-12-19 06:00:00,Zurich,https://www.heathrow.com/departures/terminal-2/flight-details/LX345/19-12-2023,06:39,London,LX345,289
1,2023-12-19 06:00:00,Vienna,https://www.heathrow.com/departures/terminal-2/flight-details/OS458/19-12-2023,06:42,London,OS458,336
3,2023-12-19 06:05:00,Barcelona,https://www.heathrow.com/departures/terminal-5/flight-details/BA472/19-12-2023,06:20,London,BA472,292
655,2023-12-19 06:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA184/19-12-2023,19:02,New York City,BA184,280
658,2023-12-19 06:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA106/19-12-2023,09:11,Dubai,BA106,237
657,2023-12-19 06:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA092/19-12-2023,19:02,Toronto,BA092,190
656,2023-12-19 06:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/QF001/19-12-2023,19:02,Sydney,QF001,230
4,2023-12-19 06:15:00,Belfast,https://www.heathrow.com/departures/terminal-5/flight-details/BA1414/19-12-2023,06:31,London,BA1414,345
662,2023-12-19 06:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/TG910/19-12-2023,01:04,Bangkok,TG910,234
663,2023-12-19 06:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/CX255/19-12-2023,,Hong Kong City,CX255,340
664,2023-12-19 06:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/WB710/19-12-2023,00:54,Kigali,WB710,306
659,2023-12-19 06:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS104/19-12-2023,17:57,Atlanta,VS104,354
661,2023-12-19 06:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA110/19-12-2023,18:27,New York City,UA110,384
6,2023-12-19 06:20:00,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/BA456/19-12-2023,06:52,London,BA456,169
5,2023-12-19 06:20:00,Paris,https://www.heathrow.com/departures/terminal-4/flight-details/AF1381/19-12-2023,06:53,London,AF1381,358
660,2023-12-19 06:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA020/19-12-2023,15:41,Dallas Fort Worth,AA020,302
7,2023-12-19 06:25:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1432/19-12-2023,06:43,London,BA1432,233
8,2023-12-19 06:25:00,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1472/19-12-2023,06:47,London,BA1472,322
668,2023-12-19 06:25:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/JL041/19-12-2023,06:15,Tokyo,JL041,314
667,2023-12-19 06:25:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/QR011/19-12-2023,18:59,Doha,QR011,274
666,2023-12-19 06:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA112/19-12-2023,18:59,New York City,BA112,225
665,2023-12-19 06:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA028/19-12-2023,06:31,Hong Kong City,BA028,280
10,2023-12-19 06:30:00,Brussels,https://www.heathrow.com/departures/terminal-5/flight-details/BA388/19-12-2023,06:36,London,BA388,352
11,2023-12-19 06:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH921/19-12-2023,06:58,London,LH921,381
12,2023-12-19 06:30:00,Warsaw,https://www.heathrow.com/departures/terminal-2/flight-details/LO286/19-12-2023,07:13,London,LO286,224
9,2023-12-19 06:30:00,Amsterdam,https://www.heathrow.com/departures/terminal-4/flight-details/KL1000/19-12-2023,06:45,London,KL1000,305
669,2023-12-19 06:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA212/19-12-2023,06:12,Boston,BA212,327
670,2023-12-19 06:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA216/19-12-2023,18:47,Washington DC,BA216,368
671,2023-12-19 06:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA206/19-12-2023,17:44,Miami,BA206,256
672,2023-12-19 06:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA066/19-12-2023,06:17,Philadelphia,BA066,331
673,2023-12-19 06:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC854/19-12-2023,06:57,Toronto,AC854,334
674,2023-12-19 06:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/ET700/19-12-2023,07:20,Addis Ababa,ET700,311
675,2023-12-19 06:35:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AI161/19-12-2023,03:23,Delhi,AI161,258
676,2023-12-19 06:35:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/GF007/19-12-2023,02:26,Bahrain,GF007,321
14,2023-12-19 06:35:00,Munich,https://www.heathrow.com/departures/terminal-2/flight-details/LH2485/19-12-2023,07:05,London,LH2485,359
13,2023-12-19 06:35:00,Istanbul,https://www.heathrow.com/departures/terminal-2/flight-details/TK1988/19-12-2023,07:02,London,TK1988,286
15,2023-12-19 06:40:00,Stockholm,https://www.heathrow.com/departures/terminal-2/flight-details/SK1530/19-12-2023,06:54,London,SK1530,343
679,2023-12-19 06:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA294/19-12-2023,17:28,Chicago,BA294,238
16,2023-12-19 06:40:00,Copenhagen,https://www.heathrow.com/departures/terminal-2/flight-details/SK500/19-12-2023,06:59,London,SK500,279
678,2023-12-19 06:40:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS004/19-12-2023,18:59,New York City,VS004,262
677,2023-12-19 06:40:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA918/19-12-2023,02:26,Washington DC,UA918,311
680,2023-12-19 06:40:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA124/19-12-2023,17:28,Bahrain,BA124,319
18,2023-12-19 06:45:00,Copenhagen,https://www.heathrow.com/departures/terminal-5/flight-details/BA812/19-12-2023,06:57,London,BA812,347
681,2023-12-19 06:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA174/19-12-2023,19:20,New York City,BA174,283
682,2023-12-19 06:45:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS118/19-12-2023,17:26,Miami,VS118,348
683,2023-12-19 06:45:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/EY011/19-12-2023,17:26,Abu Dhabi,EY011,287
17,2023-12-19 06:45:00,Aberdeen,https://www.heathrow.com/departures/terminal-5/flight-details/BA1304/19-12-2023,06:52,London,BA1304,287
19,2023-12-19 06:45:00,Dublin,https://www.heathrow.com/departures/terminal-5/flight-details/BA832/19-12-2023,07:16,London,BA832,261
20,2023-12-19 06:45:00,Milan,https://www.heathrow.com/departures/terminal-4/flight-details/AZ229/19-12-2023,06:56,London,AZ229,310
21,2023-12-19 06:45:00,Paris,https://www.heathrow.com/departures/terminal-5/flight-details/BA328/19-12-2023,07:03,London,BA328,370
684,2023-12-19 06:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA730/19-12-2023,18:24,Charlotte,AA730,253
687,2023-12-19 06:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS046/19-12-2023,06:35,New York City,VS046,258
686,2023-12-19 06:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA246/19-12-2023,06:35,Sao Paulo,BA246,362
685,2023-12-19 06:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL016/19-12-2023,18:44,Detroit,DL016,265
22,2023-12-19 06:50:00,Brussels,https://www.heathrow.com/departures/terminal-2/flight-details/SN2104/19-12-2023,07:22,London,SN2104,225
23,2023-12-19 06:50:00,Zurich,https://www.heathrow.com/departures/terminal-5/flight-details/BA710/19-12-2023,07:00,London,BA710,226
692,2023-12-19 06:55:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS092/19-12-2023,06:42,Orlando,VS092,329
691,2023-12-19 06:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA194/19-12-2023,16:23,Houston,BA194,320
690,2023-12-19 06:55:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA014/19-12-2023,19:12,New York City,UA014,297
689,2023-12-19 06:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA042/19-12-2023,,Cape Town,BA042,269
688,2023-12-19 06:55:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA158/19-12-2023,08:18,BDA,BA158,205
25,2023-12-19 06:55:00,Geneva,https://www.heathrow.com/departures/terminal-5/flight-details/BA724/19-12-2023,07:12,London,BA724,255
26,2023-12-19 06:55:00,Manchester,https://www.heathrow.com/departures/terminal-5/flight-details/BA1370/19-12-2023,07:44,London,BA1370,281
27,2023-12-19 06:55:00,Munich,https://www.heathrow.com/departures/terminal-5/flight-details/BA948/19-12-2023,07:32,London,BA948,223
24,2023-12-19 06:55:00,Amsterdam,https://www.heathrow.com/departures/terminal-5/flight-details/BA428/19-12-2023,07:06,London,BA428,349
28,2023-12-19 07:00:00,Geneva,https://www.heathrow.com/departures/terminal-2/flight-details/LX359/19-12-2023,07:19,London,LX359,282
29,2023-12-19 07:00:00,Istanbul,https://www.heathrow.com/departures/terminal-5/flight-details/BA678/19-12-2023,07:24,London,BA678,331
693,2023-12-19 07:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA100/19-12-2023,19:25,New York City,AA100,259
696,2023-12-19 07:05:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA138/19-12-2023,06:44,Mumbai,BA138,326
695,2023-12-19 07:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL010/19-12-2023,17:14,Minneapolis-St Paul,DL010,361
694,2023-12-19 07:05:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL058/19-12-2023,20:15,Boston,DL058,305
32,2023-12-19 07:05:00,Oslo,https://www.heathrow.com/departures/terminal-2/flight-details/SK802/19-12-2023,07:18,London,SK802,228
31,2023-12-19 07:05:00,Lisbon,https://www.heathrow.com/departures/terminal-5/flight-details/BA500/19-12-2023,07:37,London,BA500,337
30,2023-12-19 07:05:00,Rome,https://www.heathrow.com/departures/terminal-5/flight-details/BA548/19-12-2023,07:38,London,BA548,334
699,2023-12-19 07:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS303/19-12-2023,07:05,Delhi,VS303,264
697,2023-12-19 07:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA176/19-12-2023,19:53,New York City,BA176,235
698,2023-12-19 07:10:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC864/19-12-2023,07:05,Montreal,AC864,192
34,2023-12-19 07:10:00,Brussels,https://www.heathrow.com/departures/terminal-2/flight-details/SN2106/19-12-2023,07:59,London,SN2106,265
700,2023-12-19 07:10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/EK007/19-12-2023,07:05,Dubai,EK007,248
33,2023-12-19 07:10:00,Dusseldorf,https://www.heathrow.com/departures/terminal-5/flight-details/BA936/19-12-2023,07:33,London,BA936,278
702,2023-12-19 07:15:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/VN055/19-12-2023,07:05,Hanoi,VN055,341
701,2023-12-19 07:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL030/19-12-2023,07:05,Atlanta,DL030,359
36,2023-12-19 07:15:00,Prague,https://www.heathrow.com/departures/terminal-3/flight-details/BA854/19-12-2023,07:29,London,BA854,357
37,2023-12-19 07:15:00,Vienna,https://www.heathrow.com/departures/terminal-3/flight-details/BA696/19-12-2023,07:40,London,BA696,316
35,2023-12-19 07:15:00,Berlin,https://www.heathrow.com/departures/terminal-5/flight-details/BA990/19-12-2023,08:39,London,BA990,293
705,2023-12-19 07:20:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/QR105/19-12-2023,07:04,Doha,QR105,264
704,2023-12-19 07:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SQ306/19-12-2023,06:54,Singapore,SQ306,203
703,2023-12-19 07:20:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA050/19-12-2023,16:34,Dallas Fort Worth,AA050,289
38,2023-12-19 07:20:00,Barcelona,https://www.heathrow.com/departures/terminal-5/flight-details/BA478/19-12-2023,07:34,London,BA478,293
39,2023-12-19 07:20:00,Paris,https://www.heathrow.com/departures/terminal-5/flight-details/BA304/19-12-2023,07:27,London,BA304,308
40,2023-12-19 07:25:00,Stockholm,https://www.heathrow.com/departures/terminal-5/flight-details/BA776/19-12-2023,08:25,London,BA776,348
41,2023-12-19 07:25:00,Glasgow,https://www.heathrow.com/departures/terminal-5/flight-details/BA1474/19-12-2023,07:35,London,BA1474,300
42,2023-12-19 07:25:00,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA564/19-12-2023,07:52,London,BA564,329
43,2023-12-19 07:25:00,Riyadh,https://www.heathrow.com/departures/terminal-4/flight-details/SV120/19-12-2023,07:58,London,SV120,280
44,2023-12-19 07:25:00,New York City,https://www.heathrow.com/departures/terminal-2/flight-details/B62220/19-12-2023,07:54,London,B62220,301
706,2023-12-19 07:25:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA880/19-12-2023,16:43,Houston,UA880,287
707,2023-12-19 07:25:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW9468/19-12-2023,07:14,Dusseldorf,EW9468,311
708,2023-12-19 07:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA723/19-12-2023,07:29,Geneva,BA723,365
709,2023-12-19 07:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA963/19-12-2023,,Hamburg,BA963,271
710,2023-12-19 07:25:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1371/19-12-2023,07:23,Manchester,BA1371,282
713,2023-12-19 07:30:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/SV111/19-12-2023,07:00,Riyadh,SV111,311
47,2023-12-19 07:30:00,Stuttgart,https://www.heathrow.com/departures/terminal-3/flight-details/BA918/19-12-2023,07:43,London,BA918,302
46,2023-12-19 07:30:00,Helsinki,https://www.heathrow.com/departures/terminal-3/flight-details/AY1340/19-12-2023,07:49,London,AY1340,340
45,2023-12-19 07:30:00,Frankfurt,https://www.heathrow.com/departures/terminal-2/flight-details/LH923/19-12-2023,08:11,London,LH923,283
711,2023-12-19 07:30:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA901/19-12-2023,13:54,San Francisco,UA901,276
712,2023-12-19 07:30:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA142/19-12-2023,07:47,Delhi,BA142,365
716,2023-12-19 07:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA957/19-12-2023,07:38,Hannover,BA957,275
714,2023-12-19 07:35:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS222/19-12-2023,07:23,UVF,VS222,290
715,2023-12-19 07:35:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA935/19-12-2023,07:38,Dusseldorf,BA935,257
48,2023-12-19 07:35:00,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/BA458/19-12-2023,08:40,London,BA458,234
49,2023-12-19 07:40:00,Hannover,https://www.heathrow.com/departures/terminal-5/flight-details/BA976/19-12-2023,08:03,London,BA976,246
51,2023-12-19 07:40:00,Munich,https://www.heathrow.com/departures/terminal-2/flight-details/LH2487/19-12-2023,07:50,London,LH2487,307
50,2023-12-19 07:40:00,Reykjavik,https://www.heathrow.com/departures/terminal-5/flight-details/BA894/19-12-2023,07:51,London,BA894,281
53,2023-12-19 07:40:00,Newcastle Upon Tyne,https://www.heathrow.com/departures/terminal-5/flight-details/BA1324/19-12-2023,08:00,London,BA1324,327
717,2023-12-19 07:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA054/19-12-2023,07:17,Johannesburg,BA054,350
718,2023-12-19 07:40:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KL1001/19-12-2023,07:34,Amsterdam,KL1001,353
719,2023-12-19 07:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA303/19-12-2023,07:39,Paris,BA303,318
720,2023-12-19 07:40:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA811/19-12-2023,07:35,Copenhagen,BA811,340
52,2023-12-19 07:40:00,Milan,https://www.heathrow.com/departures/terminal-5/flight-details/BA572/19-12-2023,08:24,London,BA572,390
56,2023-12-19 07:45:00,Oslo,https://www.heathrow.com/departures/terminal-3/flight-details/BA762/19-12-2023,08:35,London,BA762,359
721,2023-12-19 07:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA423/19-12-2023,07:44,Amsterdam,BA423,192
722,2023-12-19 07:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA751/19-12-2023,07:37,Basel,BA751,334
723,2023-12-19 07:45:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH924/19-12-2023,07:51,Frankfurt,LH924,297
724,2023-12-19 07:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1475/19-12-2023,07:51,Glasgow,BA1475,253
725,2023-12-19 07:45:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA709/19-12-2023,07:43,Zurich,BA709,279
54,2023-12-19 07:45:00,Malaga,https://www.heathrow.com/departures/terminal-5/flight-details/BA412/19-12-2023,08:26,London,BA412,273
55,2023-12-19 07:45:00,Athens,https://www.heathrow.com/departures/terminal-5/flight-details/BA640/19-12-2023,08:30,London,BA640,346
57,2023-12-19 07:45:00,Toulouse,https://www.heathrow.com/departures/terminal-5/flight-details/BA372/19-12-2023,08:09,London,BA372,300
726,2023-12-19 07:50:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA108/19-12-2023,20:35,Boston,AA108,350
727,2023-12-19 07:50:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1301/19-12-2023,07:42,Aberdeen,BA1301,309
61,2023-12-19 07:50:00,Frankfurt,https://www.heathrow.com/departures/terminal-5/flight-details/BA902/19-12-2023,08:05,London,BA902,261
60,2023-12-19 07:50:00,Edinburgh,https://www.heathrow.com/departures/terminal-5/flight-details/BA1444/19-12-2023,08:21,London,BA1444,388
59,2023-12-19 07:50:00,Dublin,https://www.heathrow.com/departures/terminal-2/flight-details/EI151/19-12-2023,07:56,London,EI151,240
58,2023-12-19 07:50:00,Basel,https://www.heathrow.com/departures/terminal-5/flight-details/BA752/19-12-2023,08:04,London,BA752,350
63,2023-12-19 07:55:00,Marseille,https://www.heathrow.com/departures/terminal-3/flight-details/BA366/19-12-2023,08:02,London,BA366,225
62,2023-12-19 07:55:00,Budapest,https://www.heathrow.com/departures/terminal-3/flight-details/BA868/19-12-2023,08:12,London,BA868,313
65,2023-12-19 07:55:00,SAW,https://www.heathrow.com/departures/terminal-5/flight-details/BA602/19-12-2023,09:31,London,BA602,334
731,2023-12-19 07:55:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA920/19-12-2023,18:16,Chicago,UA920,276
730,2023-12-19 07:55:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AF7550/19-12-2023,07:49,Nice,AF7550,276
729,2023-12-19 07:55:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS130/19-12-2023,18:36,Tampa,VS130,362
728,2023-12-19 07:55:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL001/19-12-2023,07:42,New York City,DL001,314
64,2023-12-19 07:55:00,Belgrade,https://www.heathrow.com/departures/terminal-5/flight-details/BA888/19-12-2023,08:15,London,BA888,323
66,2023-12-19 08:00:00,New York City,https://www.heathrow.com/departures/terminal-2/flight-details/UA883/19-12-2023,08:16,London,UA883,180
735,2023-12-19 08:00:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW2462/19-12-2023,07:55,Stuttgart,EW2462,306
733,2023-12-19 08:00:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AF1680/19-12-2023,07:23,Paris,AF1680,116
732,2023-12-19 08:00:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA116/19-12-2023,20:32,New York City,BA116,238
736,2023-12-19 08:00:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LM651/19-12-2023,07:50,LDY,LM651,309
734,2023-12-19 08:00:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA853/19-12-2023,07:53,Prague,BA853,379
67,2023-12-19 08:00:00,Gothenburg,https://www.heathrow.com/departures/terminal-3/flight-details/BA790/19-12-2023,08:23,London,BA790,299
69,2023-12-19 08:00:00,Montego Bay,https://www.heathrow.com/departures/terminal-3/flight-details/VS107/19-12-2023,08:33,London,VS107,323
70,2023-12-19 08:00:00,Valencia,https://www.heathrow.com/departures/terminal-3/flight-details/BA408/19-12-2023,08:31,London,BA408,223
68,2023-12-19 08:00:00,Manchester,https://www.heathrow.com/departures/terminal-5/flight-details/BA1386/19-12-2023,08:41,London,BA1386,272
737,2023-12-19 08:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI152/19-12-2023,08:23,Dublin,EI152,314
739,2023-12-19 08:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX316/19-12-2023,08:39,Zurich,LX316,337
738,2023-12-19 08:05:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH2470/19-12-2023,08:15,Munich,LH2470,302
72,2023-12-19 08:05:00,Doha,https://www.heathrow.com/departures/terminal-4/flight-details/QR006/19-12-2023,08:28,London,QR006,292
73,2023-12-19 08:05:00,Dusseldorf,https://www.heathrow.com/departures/terminal-2/flight-details/EW9469/19-12-2023,08:45,London,EW9469,284
71,2023-12-19 08:05:00,Aberdeen,https://www.heathrow.com/departures/terminal-5/flight-details/BA1306/19-12-2023,08:32,London,BA1306,396
743,2023-12-19 08:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA248/19-12-2023,07:54,Buenos Aires,BA248,293
742,2023-12-19 08:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1339/19-12-2023,07:58,Jersey,BA1339,303
741,2023-12-19 08:10:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW7464/19-12-2023,07:38,Hamburg,EW7464,302
740,2023-12-19 08:10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA981/19-12-2023,08:20,Berlin,BA981,331
747,2023-12-19 08:15:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX352/19-12-2023,08:17,Geneva,LX352,285
744,2023-12-19 08:15:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA086/19-12-2023,18:54,Chicago,AA086,279
748,2023-12-19 08:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1321/19-12-2023,08:10,Newcastle Upon Tyne,BA1321,384
746,2023-12-19 08:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1435/19-12-2023,08:08,Edinburgh,BA1435,262
745,2023-12-19 08:15:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1431/19-12-2023,08:14,Belfast,BA1431,279
74,2023-12-19 08:15:00,Lisbon,https://www.heathrow.com/departures/terminal-2/flight-details/TP1351/19-12-2023,08:44,London,TP1351,254
75,2023-12-19 08:15:00,Madrid,https://www.heathrow.com/departures/terminal-5/flight-details/BA466/19-12-2023,08:42,London,BA466,350
78,2023-12-19 08:20:00,New York City,https://www.heathrow.com/departures/terminal-5/flight-details/BA117/19-12-2023,08:47,London,BA117,274
750,2023-12-19 08:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA901/19-12-2023,08:04,Frankfurt,BA901,282
751,2023-12-19 08:20:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/OS451/19-12-2023,08:24,Vienna,OS451,342
80,2023-12-19 08:20:00,Warsaw,https://www.heathrow.com/departures/terminal-5/flight-details/BA846/19-12-2023,08:57,London,BA846,324
79,2023-12-19 08:20:00,Nice,https://www.heathrow.com/departures/terminal-5/flight-details/BA342/19-12-2023,08:56,London,BA342,346
76,2023-12-19 08:20:00,Barcelona,https://www.heathrow.com/departures/terminal-5/flight-details/BA476/19-12-2023,08:52,London,BA476,379
749,2023-12-19 08:20:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA094/19-12-2023,08:25,Montreal,BA094,316
77,2023-12-19 08:20:00,Dallas Fort Worth,https://www.heathrow.com/departures/terminal-3/flight-details/AA051/19-12-2023,08:37,London,AA051,235
84,2023-12-19 08:25:00,Paris,https://www.heathrow.com/departures/terminal-5/flight-details/BA306/19-12-2023,09:06,London,BA306,255
752,2023-12-19 08:25:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA904/19-12-2023,20:36,New York City,UA904,329
86,2023-12-19 08:25:00,Boston,https://www.heathrow.com/departures/terminal-2/flight-details/B61621/19-12-2023,08:51,London,B61621,354
