time_sch,time_act,code,dest,stat,orig,pass_load,time_diff
2023-12-22 00:00:00,2023-12-22 00:00:00,HV 6728 Transavia,Amsterdam,BAGGAGE HANDLED,Sevilla (SVQ),296,0.0
2023-12-22 00:00:00,2023-12-22 00:35:00,HV 5956 Transavia,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS),244,2100.0
2023-12-22 00:05:00,2023-12-22 00:42:00,HV 6110 Transavia,Amsterdam,BAGGAGE HANDLED,Malaga (AGP),276,2220.0
2023-12-22 00:05:00,2023-12-22 00:33:00,OR 3721 TUI fly,Amsterdam,BAGGAGE HANDLED,Sao Vicente Island (VXE),245,1680.0
2023-12-22 00:10:00,2023-12-22 00:37:00,HV 6872 Transavia,Amsterdam,BAGGAGE HANDLED,Heraklion (HER),292,1620.0
2023-12-22 00:15:00,2023-12-22 00:57:00,HV 5752 Transavia,Amsterdam,BAGGAGE HANDLED,Marrakech (RAK),397,2520.0
2023-12-22 00:15:00,2023-12-22 00:45:00,HV 6110 Transavia,Amsterdam,BAGGAGE HANDLED,Malaga (AGP),374,1800.0
2023-12-22 00:20:00,2023-12-22 00:35:00,HV 6864 Transavia,Amsterdam,BAGGAGE HANDLED,Athens (ATH),359,900.0
2023-12-22 00:20:00,2023-12-22 00:20:00,HV 5662 Transavia,Amsterdam,BAGGAGE HANDLED,Las Palmas de Gran Canaria (LPA),335,0.0
2023-12-22 00:25:00,2023-12-22 00:25:00,HV 5136 Transavia,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),233,0.0
2023-12-22 00:35:00,2023-12-22 00:56:00,HV 6674 Transavia,Amsterdam,BAGGAGE HANDLED,Tenerife (TFS),244,1260.0
2023-12-22 00:35:00,2023-12-22 01:56:00,HV 5686 Transavia,Amsterdam,BAGGAGE HANDLED,Arrecife (ACE),329,4860.0
2023-12-22 00:35:00,2023-12-22 01:20:00,HV 6672 Transavia,Amsterdam,BAGGAGE HANDLED,Tenerife (TFS),303,2700.0
2023-12-22 00:40:00,2023-12-22 01:05:00,HV 6706 Transavia,Amsterdam,BAGGAGE HANDLED,Fuerteventura (FUE),419,1500.0
2023-12-22 00:45:00,2023-12-22 01:17:00,HV 5672 Transavia,Amsterdam,BAGGAGE HANDLED,Ibiza (IBZ),350,1920.0
2023-12-22 00:45:00,2023-12-22 00:45:00,HV 5674 Transavia,Amsterdam,BAGGAGE HANDLED,Ibiza (IBZ),239,0.0
2023-12-22 00:50:00,2023-12-22 01:07:00,HV 5628 Transavia,Amsterdam,BAGGAGE HANDLED,Palma (PMI),277,1020.0
2023-12-22 00:55:00,2023-12-22 01:23:00,HV 6506 Transavia,Amsterdam,BAGGAGE HANDLED,Amman (AMM),282,1680.0
2023-12-22 01:25:00,2023-12-22 01:25:00,HV 5228 Transavia,Amsterdam,BAGGAGE HANDLED,Hurghada (HRG),287,0.0
2023-12-22 01:25:00,2023-12-22 01:54:00,HV 194 Transavia,Amsterdam,BAGGAGE HANDLED,Marsa Alam (RMF),313,1740.0
2023-12-22 05:20:00,2023-12-22 05:20:00,KL 588 KLM,Amsterdam,CANCELLED,Lagos (LOS),303,0.0
2023-12-22 05:45:00,2023-12-22 05:45:00,KL 590 KLM,Amsterdam,BAGGAGE HANDLED,Accra (ACC),297,0.0
2023-12-22 05:50:00,2023-12-22 06:01:00,KL 810 KLM,Amsterdam,BAGGAGE HANDLED,Jakarta (CGK),395,660.0
2023-12-22 05:55:00,2023-12-22 05:55:00,KL 624 KLM,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL),303,0.0
2023-12-22 05:55:00,2023-12-22 05:55:00,DL 46 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK),287,0.0
2023-12-22 06:00:00,2023-12-22 06:00:00,KL 714 KLM,Amsterdam,BAGGAGE HANDLED,Paramaribo (PBM),331,0.0
2023-12-22 06:00:00,2023-12-22 06:10:00,HV 6457 Transavia,Las Palmas de Gran Canaria (LPA),DEPARTED,Amsterdam,336,600.0
2023-12-22 06:00:00,2023-12-22 06:00:00,DL 132 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW),248,0.0
2023-12-22 06:00:00,2023-12-22 06:00:00,HV 5641 Transavia,La Palma (SPC),DEPARTED,Amsterdam,383,0.0
2023-12-22 06:05:00,2023-12-22 06:16:00,HV 5071 Transavia,Tromso (TOS),DEPARTED,Amsterdam,289,660.0
2023-12-22 06:20:00,2023-12-22 06:20:00,KL 428 KLM,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB),309,0.0
2023-12-22 06:20:00,2023-12-22 06:20:00,HV 6731 Transavia,Sevilla (SVQ),DEPARTED,Amsterdam,292,0.0
2023-12-22 06:30:00,2023-12-22 06:47:00,HV 5355 Transavia,Faro (FAO),DEPARTED,Amsterdam,345,1020.0
2023-12-22 06:30:00,2023-12-22 06:30:00,HV 6901 Transavia,Dubai International (DXB),DEPARTED,Amsterdam,358,0.0
2023-12-22 06:35:00,2023-12-22 06:35:00,CX 271 Cathay Pacific,Amsterdam,BAGGAGE HANDLED,Hong Kong (HKG),349,0.0
2023-12-22 06:40:00,2023-12-22 06:56:00,HV 6591 Transavia,Salzburg (SZG),DEPARTED,Amsterdam,169,960.0
2023-12-22 06:40:00,2023-12-22 06:40:00,DL 160 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP),214,0.0
2023-12-22 06:45:00,2023-12-22 06:45:00,KL 1165 KLM,Helsinki (HEL),CANCELLED,Amsterdam,305,0.0
2023-12-22 06:45:00,2023-12-22 06:45:00,SQ 324 Singapore Airlines,Amsterdam,BAGGAGE HANDLED,Singapore (SIN),244,0.0
2023-12-22 06:45:00,2023-12-22 07:01:00,HV 5581 Transavia,Nice (NCE),DEPARTED,Amsterdam,233,960.0
2023-12-22 06:45:00,2023-12-22 06:45:00,KL 1141 KLM,Oslo (OSL),DEPARTED,Amsterdam,322,0.0
2023-12-22 06:50:00,2023-12-22 06:50:00,KL 642 KLM,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK),230,0.0
2023-12-22 06:50:00,2023-12-22 06:50:00,KL 573 KLM,Amsterdam,BAGGAGE HANDLED,Kilimanjaro (JRO),280,0.0
2023-12-22 06:50:00,2023-12-22 06:50:00,KL 1953 KLM,Zurich (ZRH),DEPARTED,Amsterdam,359,0.0
2023-12-22 06:50:00,2023-12-22 07:17:00,KL 1853 KLM,Dusseldorf (DUS),DEPARTED,Amsterdam,286,1620.0
2023-12-22 06:50:00,2023-12-22 06:50:00,KL 1223 KLM,Paris de Gaulle (CDG),CANCELLED,Amsterdam,224,0.0
2023-12-22 06:50:00,2023-12-22 06:50:00,HV 6143 Transavia,Alicante (ALC),DEPARTED,Amsterdam,381,0.0
2023-12-22 06:50:00,2023-12-22 07:20:00,HV 6115 Transavia,Malaga (AGP),DEPARTED,Amsterdam,352,1800.0
2023-12-22 06:55:00,2023-12-22 06:55:00,KL 1777 KLM,Hamburg (HAM),CANCELLED,Amsterdam,279,0.0
2023-12-22 06:55:00,2023-12-22 06:55:00,KL 1925 KLM,Geneva (GVA),CANCELLED,Amsterdam,287,0.0
2023-12-22 06:55:00,2023-12-22 07:39:00,KL 1105 KLM,Stockholm (ARN),DEPARTED,Amsterdam,343,2640.0
2023-12-22 07:00:00,2023-12-22 07:00:00,KL 1750 KLM,Amsterdam,CANCELLED,Bremen (BRE),190,0.0
2023-12-22 07:00:00,2023-12-22 07:00:00,VY 8308 Vueling,Barcelona (BCN),DEPARTED,Amsterdam,255,0.0
2023-12-22 07:00:00,2023-12-22 07:11:00,TP 675 TAP Air Portugal,Lisbon (LIS),DEPARTED,Amsterdam,349,660.0
2023-12-22 07:00:00,2023-12-22 07:00:00,LX 737 Swiss International Airlines,Zurich (ZRH),CANCELLED,Amsterdam,226,0.0
2023-12-22 07:00:00,2023-12-22 07:10:00,LO 270 LOT Polish Airlines,Warsaw (WAW),DEPARTED,Amsterdam,225,600.0
2023-12-22 07:00:00,2023-12-22 07:37:00,HV 5131 Transavia,Barcelona (BCN),DEPARTED,Amsterdam,261,2220.0
2023-12-22 07:00:00,2023-12-22 07:00:00,KL 1597 KLM,Rome (FCO),CANCELLED,Amsterdam,370,0.0
2023-12-22 07:00:00,2023-12-22 07:16:00,VY 8364 Vueling,Malaga (AGP),DEPARTED,Amsterdam,281,960.0
2023-12-22 07:00:00,2023-12-22 07:00:00,EJU 7817 easyJet Europe,Venice (VCE),DEPARTED,Amsterdam,347,0.0
2023-12-22 07:00:00,2023-12-22 07:34:00,HV 6609 Transavia,Innsbruck (INN),DEPARTED,Amsterdam,310,2040.0
2023-12-22 07:05:00,2023-12-22 07:05:00,EJU 8672 easyJet Europe,London Gatwick (LGW),DEPARTED,Amsterdam,331,0.0
2023-12-22 07:05:00,2023-12-22 07:27:00,BA 423 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam,282,1320.0
2023-12-22 07:05:00,2023-12-22 07:05:00,KL 566 KLM,Amsterdam,BAGGAGE HANDLED,Nairobi (NBO),237,0.0
2023-12-22 07:05:00,2023-12-22 07:05:00,KL 856 KLM,Amsterdam,BAGGAGE HANDLED,Seoul Incheon (ICN),354,0.0
2023-12-22 07:05:00,2023-12-22 07:05:00,KL 1720 KLM,Amsterdam,BAGGAGE HANDLED,Brussels (BRU),302,0.0
2023-12-22 07:05:00,2023-12-22 07:05:00,KL 1852 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS),384,0.0
2023-12-22 07:05:00,2023-12-22 07:50:00,AZ 119 ITA Airways,Milan Linate (LIN),DEPARTED,Amsterdam,223,2700.0
2023-12-22 07:05:00,2023-12-22 08:08:00,KL 981 KLM,London City (LCY),DEPARTED,Amsterdam,334,3780.0
2023-12-22 07:05:00,2023-12-22 07:05:00,LH 2311 Lufthansa,Munich (MUC),CANCELLED,Amsterdam,337,0.0
2023-12-22 07:05:00,2023-12-22 08:13:00,OS 378 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam,228,4080.0
2023-12-22 07:10:00,2023-12-22 07:38:00,HV 6863 Transavia,Athens (ATH),DEPARTED,Amsterdam,357,1680.0
2023-12-22 07:10:00,2023-12-22 07:21:00,EJU 7891 easyJet Europe,Las Palmas de Gran Canaria (LPA),DEPARTED,Amsterdam,278,660.0
2023-12-22 07:10:00,2023-12-22 08:39:00,HV 6335 Transavia,Valencia (VLC),DEPARTED,Amsterdam,293,5340.0
2023-12-22 07:10:00,2023-12-22 12:16:00,KL 425 KLM,Amsterdam,BAGGAGE HANDLED,Riyadh (RUH),234,18360.0
2023-12-22 07:10:00,2023-12-22 07:10:00,KL 692 KLM,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ),340,0.0
2023-12-22 07:10:00,2023-12-22 07:54:00,HV 5755 Transavia,Marrakech (RAK),DEPARTED,Amsterdam,265,2640.0
2023-12-22 07:15:00,2023-12-22 07:30:00,VY 8352 Vueling,Valencia (VLC),DEPARTED,Amsterdam,308,900.0
2023-12-22 07:15:00,2023-12-22 15:27:00,CD 591 Corendon Dutch Airlines,Tenerife (TFS),DEPARTED,Amsterdam,316,29520.0
2023-12-22 07:15:00,2023-12-22 07:15:00,KL 1776 KLM,Amsterdam,CANCELLED,Hamburg (HAM),225,0.0
2023-12-22 07:15:00,2023-12-22 07:15:00,EJU 7853 easyJet Europe,Manchester (MAN),DEPARTED,Amsterdam,293,0.0
2023-12-22 07:15:00,2023-12-22 07:15:00,KL 1340 KLM,Amsterdam,CANCELLED,Billund (BLL),280,0.0
2023-12-22 07:15:00,2023-12-22 07:15:00,UA 70 United Airlines,Amsterdam,BAGGAGE HANDLED,Newark (EWR),274,0.0
2023-12-22 07:15:00,2023-12-22 07:53:00,CI 73 China Airlines,Amsterdam,BAGGAGE HANDLED,Taipei (TPE),306,2280.0
2023-12-22 07:20:00,2023-12-22 07:20:00,KL 1736 KLM,Amsterdam,BAGGAGE HANDLED,Luxembourg (LUX),314,0.0
2023-12-22 07:20:00,2023-12-22 07:30:00,EJU 7835 easyJet Europe,Edinburgh (EDI),DEPARTED,Amsterdam,348,600.0
2023-12-22 07:20:00,2023-12-22 07:44:00,HV 5423 Transavia,Pisa (PSA),DEPARTED,Amsterdam,300,1440.0
2023-12-22 07:20:00,2023-12-22 07:58:00,HV 6007 Transavia,Oporto (OPO),DEPARTED,Amsterdam,329,2280.0
2023-12-22 07:20:00,2023-12-22 08:14:00,HV 6411 Transavia,Naples (NAP),DEPARTED,Amsterdam,280,3240.0
2023-12-22 07:20:00,2023-12-22 07:37:00,KL 1001 KLM,London Heathrow (LHR),DEPARTED,Amsterdam,301,1020.0
2023-12-22 07:20:00,2023-12-22 07:20:00,KL 1227 KLM,Paris de Gaulle (CDG),DEPARTED,Amsterdam,283,0.0
2023-12-22 07:20:00,2023-12-22 07:20:00,KL 1880 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE),327,0.0
2023-12-22 07:25:00,2023-12-22 07:25:00,KL 1328 KLM,Amsterdam,CANCELLED,Aalborg (AAL),256,0.0
2023-12-22 07:25:00,2023-12-22 07:25:00,KL 1818 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER),331,0.0
2023-12-22 07:25:00,2023-12-22 07:25:00,LH 1003 Lufthansa,Frankfurt (FRA),CANCELLED,Amsterdam,340,0.0
2023-12-22 07:25:00,2023-12-22 07:25:00,KL 1124 KLM,Amsterdam,CANCELLED,Copenhagen (CPH),368,0.0
2023-12-22 07:30:00,2023-12-22 08:16:00,GA 88 Garuda Indonesia,Amsterdam,BAGGAGE HANDLED,Jakarta (CGK),334,2760.0
2023-12-22 07:30:00,2023-12-22 07:30:00,KL 1866 KLM,Amsterdam,CANCELLED,Stuttgart (STR),258,0.0
2023-12-22 07:30:00,2023-12-22 07:30:00,KL 1206 KLM,Amsterdam,BAGGAGE HANDLED,Kristiansand (KRS),311,0.0
2023-12-22 07:30:00,2023-12-22 07:30:00,KL 933 KLM,Dublin (DUB),CANCELLED,Amsterdam,281,0.0
2023-12-22 07:30:00,2023-12-22 07:30:00,EJU 7865 easyJet Europe,Geneva (GVA),DEPARTED,Amsterdam,246,0.0
2023-12-22 07:30:00,2023-12-22 07:43:00,EJU 7801 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam,234,780.0
2023-12-22 07:30:00,2023-12-22 07:41:00,CD 511 Corendon Dutch Airlines,Banjul (BJL),DEPARTED,Amsterdam,302,660.0
2023-12-22 07:35:00,2023-12-22 07:35:00,KL 1984 KLM,Amsterdam,CANCELLED,Basel (BSL),319,0.0
2023-12-22 07:35:00,2023-12-22 08:08:00,KL 662 KLM,Amsterdam,BAGGAGE HANDLED,Houston (IAH),321,1980.0
2023-12-22 07:35:00,2023-12-22 08:04:00,KL 878 KLM,Amsterdam,BAGGAGE HANDLED,Mumbai (BOM),311,1740.0
2023-12-22 07:35:00,2023-12-22 07:35:00,KL 1350 KLM,Amsterdam,CANCELLED,Prague (PRG),238,0.0
2023-12-22 07:35:00,2023-12-22 07:35:00,KL 1196 KLM,Amsterdam,CANCELLED,Stavanger (SVG),262,0.0
2023-12-22 07:40:00,2023-12-22 08:30:00,KL 1699 KLM,Madrid (MAD),DEPARTED,Amsterdam,390,3000.0
2023-12-22 07:40:00,2023-12-22 07:51:00,KL 736 KLM,Amsterdam,BAGGAGE HANDLED,Curacao (CUR),287,660.0
2023-12-22 07:40:00,2023-12-22 07:40:00,KL 652 KLM,Amsterdam,BAGGAGE HANDLED,Washington (IAD),348,0.0
2023-12-22 07:40:00,2023-12-22 07:40:00,KL 515 KLM,Amsterdam,BAGGAGE HANDLED,Zanzibar (ZNZ),283,0.0
2023-12-22 07:40:00,2023-12-22 07:40:00,KL 1187 KLM,Bergen (BGO),CANCELLED,Amsterdam,307,0.0
2023-12-22 07:45:00,2023-12-22 07:45:00,EJU 7839 easyJet Europe,London Stansted (STN),DEPARTED,Amsterdam,327,0.0
2023-12-22 07:45:00,2023-12-22 07:45:00,KL 1125 KLM,Copenhagen (CPH),CANCELLED,Amsterdam,273,0.0
2023-12-22 07:45:00,2023-12-22 07:45:00,KL 1312 KLM,Amsterdam,BAGGAGE HANDLED,Bordeaux (BOD),253,0.0
2023-12-22 07:45:00,2023-12-22 07:45:00,KL 1791 KLM,Munich (MUC),CANCELLED,Amsterdam,346,0.0
2023-12-22 07:50:00,2023-12-22 08:11:00,OR 352 TUI fly,Amsterdam,BAGGAGE HANDLED,Curacao (CUR),205,1260.0
2023-12-22 07:50:00,2023-12-22 07:50:00,EK 145 Emirates,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB),265,0.0
2023-12-22 07:50:00,2023-12-22 07:50:00,KL 1184 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO),362,0.0
2023-12-22 07:50:00,2023-12-22 07:50:00,KL 1454 KLM,Amsterdam,CANCELLED,Nantes (NTE),258,0.0
2023-12-22 07:50:00,2023-12-22 07:50:00,PY 994 Surinam Airways,Amsterdam,BAGGAGE HANDLED,Paramaribo (PBM),269,0.0
2023-12-22 07:55:00,2023-12-22 07:55:00,OR 1631 TUI fly,Las Palmas de Gran Canaria (LPA),DEPARTED,Amsterdam,300,0.0
2023-12-22 07:55:00,2023-12-22 07:55:00,KL 1197 KLM,Stavanger (SVG),CANCELLED,Amsterdam,359,0.0
2023-12-22 07:55:00,2023-12-22 07:55:00,KL 1178 KLM,Amsterdam,CANCELLED,Linkoping (LPI),329,0.0
2023-12-22 07:55:00,2023-12-22 08:21:00,XQ 944 SunExpress,Amsterdam,BAGGAGE HANDLED,Izmir (ADB),259,1560.0
2023-12-22 07:55:00,2023-12-22 07:55:00,DL 72 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL),297,0.0
2023-12-22 07:55:00,2023-12-22 07:55:00,EZS 1221 easyJet Switzerland,Amsterdam,BAGGAGE HANDLED,Basel (BSL),320,0.0
2023-12-22 08:00:00,2023-12-22 08:38:00,HV 6887 Transavia,Reykjavik (KEF),DEPARTED,Amsterdam,350,2280.0
2023-12-22 08:00:00,2023-12-22 08:00:00,KL 1300 KLM,Amsterdam,BAGGAGE HANDLED,Toulouse (TLS),305,0.0
2023-12-22 08:00:00,2023-12-22 08:30:00,KL 1372 KLM,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP),361,1800.0
2023-12-22 08:00:00,2023-12-22 08:00:00,KL 1992 KLM,Amsterdam,CANCELLED,Krakow (KRK),326,0.0
2023-12-22 08:00:00,2023-12-22 08:28:00,LY 337 El Al,Amsterdam,BAGGAGE HANDLED,Tel Aviv (TLV),235,1680.0
2023-12-22 08:00:00,2023-12-22 08:00:00,OR 225 TUI fly,Amsterdam,BAGGAGE HANDLED,Varadero (VRA),192,0.0
2023-12-22 08:00:00,2023-12-22 08:00:00,KL 1471 KLM,Glasgow (GLA),CANCELLED,Amsterdam,388,0.0
2023-12-22 08:00:00,2023-12-22 08:00:00,KL 1441 KLM,Aberdeen (ABZ),CANCELLED,Amsterdam,240,0.0
2023-12-22 08:00:00,2023-12-22 08:00:00,KL 1867 KLM,Stuttgart (STR),CANCELLED,Amsterdam,261,0.0
2023-12-22 08:05:00,2023-12-22 08:26:00,LH 986 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA),359,1260.0
2023-12-22 08:05:00,2023-12-22 08:05:00,KL 985 KLM,London City (LCY),CANCELLED,Amsterdam,313,0.0
2023-12-22 08:05:00,2023-12-22 08:05:00,KL 1071 KLM,Manchester (MAN),CANCELLED,Amsterdam,225,0.0
2023-12-22 08:05:00,2023-12-22 08:05:00,KL 1153 KLM,Gothenburg (GOT),CANCELLED,Amsterdam,323,0.0
2023-12-22 08:05:00,2023-12-22 08:05:00,KL 1277 KLM,Edinburgh (EDI),CANCELLED,Amsterdam,334,0.0
2023-12-22 08:05:00,2023-12-22 08:05:00,KL 1821 KLM,Berlin Brandenburg (BER),CANCELLED,Amsterdam,180,0.0
2023-12-22 08:05:00,2023-12-22 08:23:00,8R 6768 Amelia,Amsterdam,BAGGAGE HANDLED,Strasbourg (SXB),264,1080.0
2023-12-22 08:05:00,2023-12-22 08:05:00,UA 946 United Airlines,Amsterdam,BAGGAGE HANDLED,Washington (IAD),341,0.0
2023-12-22 08:05:00,2023-12-22 08:05:00,KL 1514 KLM,Amsterdam,BAGGAGE HANDLED,Norwich (NWI),248,0.0
2023-12-22 08:10:00,2023-12-22 08:28:00,KL 1229 KLM,Paris de Gaulle (CDG),DEPARTED,Amsterdam,299,1080.0
2023-12-22 08:10:00,2023-12-22 08:10:00,KL 1362 KLM,Amsterdam,CANCELLED,Warsaw (WAW),289,0.0
2023-12-22 08:10:00,2023-12-22 08:10:00,KL 1762 KLM,Amsterdam,CANCELLED,Frankfurt (FRA),203,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,DL 258 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Boston (BOS),287,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,KL 952 KLM,Amsterdam,CANCELLED,Newcastle (NCL),311,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,KL 1070 KLM,Amsterdam,CANCELLED,Manchester (MAN),365,0.0
2023-12-22 08:15:00,2023-12-22 08:55:00,KL 1270 KLM,Amsterdam,BAGGAGE HANDLED,Wroclaw (WRO),282,2400.0
2023-12-22 08:15:00,2023-12-22 08:15:00,KL 1276 KLM,Amsterdam,CANCELLED,Edinburgh (EDI),276,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,KL 1554 KLM,Amsterdam,CANCELLED,Turin (TRN),311,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,KL 1916 KLM,Amsterdam,CANCELLED,Gdansk (GDN),290,0.0
2023-12-22 08:15:00,2023-12-22 09:16:00,LH 2300 Lufthansa,Amsterdam,BAGGAGE HANDLED,Munich (MUC),257,3660.0
2023-12-22 08:15:00,2023-12-22 08:15:00,KL 1212 KLM,Amsterdam,CANCELLED,Sandefjord (TRF),271,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,KL 1482 KLM,Amsterdam,BAGGAGE HANDLED,Humberside (HUY),365,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,DL 134 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW),264,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,OR 3701 TUI fly,Ilha Do Sal (SID),DEPARTED,Amsterdam,223,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,KL 1049 KLM,Bristol (BRS),DEPARTED,Amsterdam,323,0.0
2023-12-22 08:15:00,2023-12-22 08:15:00,EJU 7979 easyJet Europe,Marrakech (RAK),DEPARTED,Amsterdam,272,0.0
2023-12-22 08:20:00,2023-12-22 08:20:00,EZY 2513 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN),350,0.0
2023-12-22 08:20:00,2023-12-22 08:20:00,KL 1530 KLM,Amsterdam,CANCELLED,Teesside International (MME),318,0.0
2023-12-22 08:20:00,2023-12-22 08:43:00,EZY 8677 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW),353,1380.0
2023-12-22 08:20:00,2023-12-22 08:37:00,KL 1665 KLM,Barcelona (BCN),DEPARTED,Amsterdam,396,1020.0
2023-12-22 08:20:00,2023-12-22 08:20:00,DL 178 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Portland (PDX),275,0.0
2023-12-22 08:25:00,2023-12-22 08:25:00,KL 1662 KLM,Amsterdam,CANCELLED,Barcelona (BCN),253,0.0
2023-12-22 08:25:00,2023-12-22 08:25:00,KL 1618 KLM,Amsterdam,CANCELLED,Milan Linate (LIN),297,0.0
2023-12-22 08:25:00,2023-12-22 08:25:00,KL 1058 KLM,Amsterdam,CANCELLED,Cardiff (CWL),334,0.0
2023-12-22 08:25:00,2023-12-22 10:16:00,KL 872 KLM,Amsterdam,BAGGAGE HANDLED,New Delhi (DEL),192,6660.0
2023-12-22 08:25:00,2023-12-22 08:25:00,KL 678 KLM,Amsterdam,BAGGAGE HANDLED,Calgary (YYC),340,0.0
2023-12-22 08:25:00,2023-12-22 08:25:00,KL 1107 KLM,Stockholm (ARN),CANCELLED,Amsterdam,292,0.0
2023-12-22 08:25:00,2023-12-22 08:36:00,KL 1883 KLM,Nuremberg (NUE),DEPARTED,Amsterdam,254,660.0
2023-12-22 08:25:00,2023-12-22 08:39:00,KL 1421 KLM,Birmingham (BHX),DEPARTED,Amsterdam,284,840.0
2023-12-22 08:30:00,2023-12-22 08:30:00,KL 1763 KLM,Frankfurt (FRA),DEPARTED,Amsterdam,235,0.0
2023-12-22 08:30:00,2023-12-22 08:30:00,KL 1329 KLM,Aalborg (AAL),DEPARTED,Amsterdam,379,0.0
2023-12-22 08:30:00,2023-12-22 09:55:00,KL 957 KLM,Newcastle (NCL),DEPARTED,Amsterdam,350,5100.0
2023-12-22 08:30:00,2023-12-22 08:30:00,KL 690 KLM,Amsterdam,BAGGAGE HANDLED,Cancun (CUN),279,0.0
2023-12-22 08:30:00,2023-12-22 08:51:00,KL 836 KLM,Amsterdam,BAGGAGE HANDLED,Denpasar (DPS),350,1260.0
2023-12-22 08:30:00,2023-12-22 08:30:00,KL 1140 KLM,Amsterdam,CANCELLED,Oslo (OSL),309,0.0
2023-12-22 08:30:00,2023-12-22 08:30:00,KL 1540 KLM,Amsterdam,CANCELLED,Leeds Bradford (LBA),314,0.0
2023-12-22 08:35:00,2023-12-22 08:58:00,KL 1007 KLM,London Heathrow (LHR),DEPARTED,Amsterdam,274,1380.0
2023-12-22 08:35:00,2023-12-22 08:35:00,KL 932 KLM,Amsterdam,CANCELLED,Dublin (DUB),276,0.0
2023-12-22 08:35:00,2023-12-22 08:35:00,DL 48 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK),276,0.0
2023-12-22 08:35:00,2023-12-22 08:48:00,KL 1341 KLM,Billund (BLL),DEPARTED,Amsterdam,346,780.0
2023-12-22 08:35:00,2023-12-22 08:53:00,KL 1046 KLM,Amsterdam,BAGGAGE HANDLED,Bristol (BRS),238,1080.0
2023-12-22 08:35:00,2023-12-22 08:45:00,AF 1240 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),362,600.0
2023-12-22 08:35:00,2023-12-22 09:07:00,KL 1572 KLM,Amsterdam,BAGGAGE HANDLED,Athens (ATH),379,1920.0
2023-12-22 08:35:00,2023-12-22 08:35:00,KL 1582 KLM,Amsterdam,CANCELLED,Bologna (BLQ),306,0.0
2023-12-22 08:35:00,2023-12-22 09:05:00,KL 1412 KLM,Amsterdam,BAGGAGE HANDLED,Lyon (LYS),116,1800.0
2023-12-22 08:35:00,2023-12-22 08:35:00,KL 1710 KLM,Amsterdam,BAGGAGE HANDLED,Oporto (OPO),309,0.0
2023-12-22 08:35:00,2023-12-22 08:35:00,KL 1898 KLM,Amsterdam,CANCELLED,Belgrade (BEG),314,0.0
2023-12-22 08:35:00,2023-12-22 08:35:00,UA 20 United Airlines,Amsterdam,BAGGAGE HANDLED,Houston (IAH),302,0.0
2023-12-22 08:40:00,2023-12-22 08:51:00,KL 983 KLM,London City (LCY),DEPARTED,Amsterdam,260,660.0
2023-12-22 08:40:00,2023-12-22 08:40:00,KL 1938 KLM,Amsterdam,CANCELLED,Zagreb (ZAG),285,0.0
2023-12-22 08:40:00,2023-12-22 08:40:00,KL 1698 KLM,Amsterdam,CANCELLED,Madrid (MAD),262,0.0
2023-12-22 08:40:00,2023-12-22 08:53:00,KL 1650 KLM,Amsterdam,BAGGAGE HANDLED,Venice (VCE),279,780.0
2023-12-22 08:40:00,2023-12-22 08:40:00,KL 1502 KLM,Amsterdam,CANCELLED,Valencia (VLC),279,0.0
