,time_sch,dest,url,time_act,orig,code
736,08:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LM651/19-12-2023,07:50,LDY,LM651
737,08:05,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI152/19-12-2023,08:23,Dublin,EI152
738,08:05,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH2470/19-12-2023,08:15,Munich,LH2470
739,08:05,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX316/19-12-2023,08:39,Zurich,LX316
740,08:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA981/19-12-2023,08:20,Berlin,BA981
741,08:10,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW7464/19-12-2023,07:38,Hamburg,EW7464
742,08:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1339/19-12-2023,07:58,Jersey,BA1339
743,08:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA248/19-12-2023,07:54,Buenos Aires,BA248
744,08:15,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA086/19-12-2023,18:54,Chicago,AA086
745,08:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1431/19-12-2023,08:14,Belfast,BA1431
746,08:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1435/19-12-2023,08:08,Edinburgh,BA1435
747,08:15,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX352/19-12-2023,08:17,Geneva,LX352
748,08:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1321/19-12-2023,08:10,Newcastle Upon Tyne,BA1321
749,08:20,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA094/19-12-2023,08:25,Montreal,BA094
750,08:20,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA901/19-12-2023,08:04,Frankfurt,BA901
751,08:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/OS451/19-12-2023,08:24,Vienna,OS451
752,08:25,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA904/19-12-2023,20:36,New York City,UA904
753,08:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/IB3170/19-12-2023,20:36,Madrid,IB3170
754,08:30,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS138/19-12-2023,08:49,New York City,VS138
755,08:30,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC856/19-12-2023,20:33,Toronto,AC856
756,08:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA228/19-12-2023,21:39,Baltimore,BA228
757,08:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA377/19-12-2023,08:22,Toulouse,BA377
758,08:35,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA106/19-12-2023,21:03,New York City,AA106
759,08:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA172/19-12-2023,21:26,New York City,BA172
760,08:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA561/19-12-2023,08:42,Milan,BA561
761,08:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA222/19-12-2023,19:26,Nashville,BA222
762,08:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA831/19-12-2023,19:26,Dublin,BA831
763,08:45,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH900/19-12-2023,08:52,Frankfurt,LH900
764,08:45,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA699/19-12-2023,08:31,Vienna,BA699
765,08:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1391/19-12-2023,08:29,Manchester,BA1391
766,08:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA543/19-12-2023,08:30,Bologna,BA543
767,08:55,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK501/19-12-2023,08:30,Copenhagen,SK501
768,08:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA341/19-12-2023,07:45,Nice,BA341
769,09:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS012/19-12-2023,09:06,Boston,VS012
770,09:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KL1007/19-12-2023,08:41,Amsterdam,KL1007
771,09:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI710/19-12-2023,08:54,Cork,EI710
772,09:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA761/19-12-2023,07:23,Oslo,BA761
773,09:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LM621/19-12-2023,07:04,DND,LM621
774,09:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA771/19-12-2023,09:33,Stockholm,BA771
775,09:05,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW460/19-12-2023,09:14,Cologne,EW460
776,09:05,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI154/19-12-2023,09:31,Dublin,EI154
777,09:05,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA803/19-12-2023,09:08,Gothenburg,BA803
778,09:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA947/19-12-2023,09:19,Munich,BA947
779,09:10,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AY1331/19-12-2023,09:26,Helsinki,AY1331
780,09:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA675/19-12-2023,09:29,Istanbul,BA675
781,09:10,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/OS453/19-12-2023,09:16,Vienna,OS453
782,09:10,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KQ102/19-12-2023,04:20,Nairobi,KQ102
783,09:10,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS1222/19-12-2023,07:23,UVF,VS1222
784,09:15,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA732/19-12-2023,20:52,Charlotte,AA732
785,09:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1443/19-12-2023,09:35,Edinburgh,BA1443
786,09:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/IB3162/19-12-2023,09:13,Madrid,IB3162
787,09:15,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI380/19-12-2023,09:20,Shannon,EI380
788,09:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA728/19-12-2023,21:36,Philadelphia,AA728
789,09:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK525/19-12-2023,09:43,Stockholm,SK525
790,09:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC855/19-12-2023,08:47,Mumbai,AC855
791,09:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS132/19-12-2023,08:47,Bridgetown,VS132
792,09:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA218/19-12-2023,08:33,Denver,BA218
793,09:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA188/19-12-2023,22:15,New York City,BA188
794,09:30,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS166/19-12-2023,19:44,Montego Bay,VS166
795,09:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA477/19-12-2023,11:09,Barcelona,BA477
796,09:30,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA865/19-12-2023,09:42,Budapest,BA865
797,09:30,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/B6007/19-12-2023,21:27,New York City,B6007
798,09:35,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK803/19-12-2023,09:40,Oslo,SK803
799,09:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA597/19-12-2023,09:32,Venice,BA597
800,09:35,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LO281/19-12-2023,07:58,Warsaw,LO281
801,09:40,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA027/19-12-2023,17:50,Denver,UA027
802,09:40,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA038/19-12-2023,17:50,Miami,AA038
803,09:40,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS106/19-12-2023,16:36,Seattle,VS106
804,09:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA879/19-12-2023,16:36,Warsaw,BA879
805,09:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA192/19-12-2023,20:09,Dallas Fort Worth,BA192
806,09:45,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH902/19-12-2023,10:04,Frankfurt,LH902
807,09:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1387/19-12-2023,10:12,Manchester,BA1387
808,09:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA282/19-12-2023,10:12,Los Angeles,BA282
809,09:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA391/19-12-2023,09:52,Brussels,BA391
810,09:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS198/19-12-2023,09:36,SVD,VS198
811,09:50,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/A3600/19-12-2023,09:52,Athens,A3600
812,09:55,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/TK1979/19-12-2023,09:54,Istanbul,TK1979
813,10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL018/19-12-2023,21:52,Detroit,DL018
814,10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA174/19-12-2023,21:45,Raleigh,AA174
815,10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1423/19-12-2023,09:59,Belfast,BA1423
816,10:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA551/19-12-2023,10:08,Rome,BA551
817,10:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA885/19-12-2023,07:23,Bucharest,BA885
818,10:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA120/19-12-2023,22:32,CVG,BA120
819,10:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA292/19-12-2023,22:34,Washington DC,BA292
820,10:05,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SN2093/19-12-2023,10:08,Brussels,SN2093
821,10:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA190/19-12-2023,19:26,Austin,BA190
822,10:10,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC850/19-12-2023,18:18,Calgary,AC850
823,10:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA098/19-12-2023,11:26,Toronto,BA098
824,10:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA499/19-12-2023,06:55,Lisbon,BA499
825,10:10,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/ME801/19-12-2023,10:20,Beirut,ME801
826,10:15,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA940/19-12-2023,22:22,New York City,UA940
827,10:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA170/19-12-2023,23:17,Pittsburgh,BA170
828,10:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA631/19-12-2023,10:06,Athens,BA631
829,10:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1439/19-12-2023,10:24,Edinburgh,BA1439
830,10:20,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1477/19-12-2023,10:22,Glasgow,BA1477
831,10:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI156/19-12-2023,10:33,Dublin,EI156
832,10:25,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA924/19-12-2023,22:18,Washington DC,UA924
833,10:25,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA104/19-12-2023,22:42,New York City,AA104
834,10:25,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH2472/19-12-2023,10:53,Munich,LH2472
835,10:25,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KM100/19-12-2023,08:11,Valletta,KM100
836,10:30,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL003/19-12-2023,22:27,New York City,DL003
837,10:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA401/19-12-2023,22:27,Cairo,BA401
838,10:30,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AF1580/19-12-2023,22:27,Paris,AF1580
839,10:35,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL050/19-12-2023,18:33,Salt Lake City,DL050
840,10:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA429/19-12-2023,10:20,Amsterdam,BA429
841,10:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/IB3160/19-12-2023,11:23,Madrid,IB3160
842,10:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1305/19-12-2023,10:25,Aberdeen,BA1305
843,10:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA833/19-12-2023,10:45,Dublin,BA833
844,10:45,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA252/19-12-2023,10:30,Grand Cayman,BA252
845,10:45,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KL1009/19-12-2023,10:47,Amsterdam,KL1009
846,10:45,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/ME201/19-12-2023,07:50,Beirut,ME201
847,10:45,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH904/19-12-2023,11:28,Frankfurt,LH904
848,10:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA329/19-12-2023,10:32,Paris,BA329
849,10:50,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA005/19-12-2023,20:29,Houston,UA005
850,10:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA937/19-12-2023,10:55,Dusseldorf,BA937
851,10:50,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/FI450/19-12-2023,10:36,Reykjavik,FI450
852,10:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS154/19-12-2023,23:03,New York City,VS154
853,10:55,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS010/19-12-2023,11:07,New York City,VS010
854,10:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA208/19-12-2023,16:05,Miami,BA208
855,10:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA284/19-12-2023,16:05,San Francisco,BA284
856,11:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA296/19-12-2023,22:15,Chicago,BA296
857,11:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA307/19-12-2023,10:46,Paris,BA307
858,11:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1389/19-12-2023,10:46,Manchester,BA1389
859,11:05,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AI129/19-12-2023,07:01,Mumbai,AI129
860,11:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA661/19-12-2023,11:21,Larnaca,BA661
861,11:10,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL032/19-12-2023,22:59,Atlanta,DL032
862,11:10,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS022/19-12-2023,22:59,Washington DC,VS022
863,11:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1325/19-12-2023,10:53,Newcastle Upon Tyne,BA1325
864,11:15,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA226/19-12-2023,22:48,Atlanta,BA226
865,11:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA182/19-12-2023,23:47,New York City,BA182
866,11:15,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA938/19-12-2023,22:20,Chicago,UA938
867,11:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1479/19-12-2023,11:06,Glasgow,BA1479
868,11:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA725/19-12-2023,11:22,Geneva,BA725
869,11:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC858/19-12-2023,11:22,Toronto,AC858
870,11:20,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AZ238/19-12-2023,10:27,Milan,AZ238
871,11:20,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA711/19-12-2023,11:19,Zurich,BA711
872,11:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX318/19-12-2023,11:32,Zurich,LX318
873,11:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA473/19-12-2023,11:03,Barcelona,BA473
874,11:30,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AI111/19-12-2023,11:43,Delhi,AI111
875,11:30,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI158/19-12-2023,11:34,Dublin,EI158
876,11:35,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW9466/19-12-2023,11:30,Dusseldorf,EW9466
877,11:40,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL020/19-12-2023,17:54,Seattle,DL020
878,11:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA813/19-12-2023,11:38,Copenhagen,BA813
879,11:40,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/EK001/19-12-2023,11:45,Dubai,EK001
880,11:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1441/19-12-2023,11:45,Edinburgh,BA1441
881,11:40,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA734/19-12-2023,23:20,Charlotte,AA734
882,11:45,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA917/19-12-2023,12:10,Stuttgart,BA917
883,11:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA134/19-12-2023,12:10,Los Angeles,AA134
884,11:50,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/AC860/19-12-2023,18:50,Vancouver,AC860
885,11:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA753/19-12-2023,12:33,Basel,BA753
886,11:55,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA977/19-12-2023,11:51,Hannover,BA977
887,12:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA266/19-12-2023,18:40,PDX,BA266
888,12:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA930/19-12-2023,18:06,San Francisco,UA930
889,12:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA431/19-12-2023,11:44,Amsterdam,BA431
890,12:00,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/EY019/19-12-2023,08:29,Abu Dhabi,EY019
891,12:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA949/19-12-2023,08:29,Munich,BA949
892,12:05,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA078/19-12-2023,21:34,Dallas Fort Worth,AA078
893,12:05,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS006/19-12-2023,11:49,Miami,VS006
894,12:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA048/19-12-2023,11:49,Seattle,BA048
895,12:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA991/19-12-2023,13:13,Berlin,BA991
896,12:10,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA194/19-12-2023,19:19,Phoenix,AA194
897,12:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA309/19-12-2023,12:08,Paris,BA309
898,12:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA457/19-12-2023,10:57,Madrid,BA457
899,12:15,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS008/19-12-2023,18:17,Los Angeles,VS008
900,12:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1307/19-12-2023,12:09,Aberdeen,BA1307
901,12:15,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/QR003/19-12-2023,14:01,Doha,QR003
902,12:15,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA855/19-12-2023,12:16,Prague,BA855
903,12:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/AA056/19-12-2023,23:03,Miami,AA056
904,12:20,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/JU380/19-12-2023,12:32,Belgrade,JU380
905,12:20,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA903/19-12-2023,12:32,Frankfurt,BA903
906,12:20,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1473/19-12-2023,12:17,Glasgow,BA1473
907,12:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA272/19-12-2023,12:07,San Diego,BA272
908,12:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA313/19-12-2023,12:12,Amman,BA313
909,12:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA845/19-12-2023,12:05,Dublin,BA845
910,12:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA373/19-12-2023,12:05,Toulouse,BA373
911,12:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA280/19-12-2023,12:24,Los Angeles,BA280
912,12:30,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AH2054/19-12-2023,11:18,Algiers,AH2054
913,12:30,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/SV115/19-12-2023,12:34,Jeddah,SV115
914,12:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA565/19-12-2023,12:13,Milan,BA565
915,12:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA260/19-12-2023,08:48,Islamabad,BA260
916,12:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA196/19-12-2023,23:26,Houston,BA196
917,12:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA997/19-12-2023,12:39,Cologne,BA997
918,12:35,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/MS777/19-12-2023,09:58,Cairo,MS777
919,12:35,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1445/19-12-2023,11:40,Edinburgh,BA1445
920,12:35,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/LY315/19-12-2023,09:43,Tel Aviv,LY315
921,12:40,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/TP1352/19-12-2023,12:20,Lisbon,TP1352
922,12:45,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH906/19-12-2023,13:06,Frankfurt,LH906
923,12:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA276/19-12-2023,16:18,Hyderabad,BA276
924,12:50,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/WS018/19-12-2023,11:56,Calgary,WS018
925,12:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA479/19-12-2023,11:31,Barcelona,BA479
926,12:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA573/19-12-2023,12:38,Milan,BA573
927,12:55,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/VS020/19-12-2023,18:59,San Francisco,VS020
928,12:55,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/SK531/19-12-2023,11:21,Stockholm,SK531
929,13:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA939/19-12-2023,13:15,Dusseldorf,BA939
930,13:00,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA367/19-12-2023,12:45,Marseille,BA367
931,13:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LH2474/19-12-2023,12:32,Munich,LH2474
932,13:00,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX332/19-12-2023,12:32,Zurich,LX332
933,13:00,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1419/19-12-2023,12:42,Belfast,BA1419
934,13:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA118/19-12-2023,12:43,Bengaluru,BA118
935,13:05,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA791/19-12-2023,12:57,Gothenburg,BA791
936,13:05,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA727/19-12-2023,12:56,Geneva,BA727
937,13:05,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW7462/19-12-2023,12:22,Hamburg,EW7462
938,13:05,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA697/19-12-2023,12:46,Vienna,BA697
939,13:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA242/19-12-2023,12:51,Mexico City,BA242
940,13:10,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA993/19-12-2023,12:29,Berlin,BA993
941,13:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA549/19-12-2023,12:53,Rome,BA549
942,13:15,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA763/19-12-2023,12:53,Oslo,BA763
943,13:15,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA713/19-12-2023,13:00,Zurich,BA713
944,13:20,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/BA288/19-12-2023,13:37,Phoenix,BA288
945,13:20,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/QR007/19-12-2023,13:02,Doha,QR007
946,13:20,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1499/19-12-2023,13:01,Glasgow,BA1499
947,13:20,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI712/19-12-2023,12:49,Cork,EI712
948,13:20,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1457/19-12-2023,13:07,Edinburgh,BA1457
949,13:25,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EI164/19-12-2023,13:08,Dublin,EI164
950,13:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1393/19-12-2023,14:49,Manchester,BA1393
951,13:25,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA1327/19-12-2023,13:14,Newcastle Upon Tyne,BA1327
952,13:25,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LM675/19-12-2023,11:59,Isle of Man,LM675
953,13:30,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/UA923/19-12-2023,12:27,Los Angeles,UA923
954,13:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA777/19-12-2023,13:48,Stockholm,BA777
955,13:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA501/19-12-2023,10:55,Lisbon,BA501
956,13:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA459/19-12-2023,13:42,Madrid,BA459
957,13:30,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA343/19-12-2023,14:14,Nice,BA343
958,13:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA815/19-12-2023,12:39,Copenhagen,BA815
959,13:40,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/LX354/19-12-2023,13:21,Geneva,LX354
960,13:40,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA156/19-12-2023,13:21,Kuwait,BA156
961,13:40,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/DL186/19-12-2023,19:43,Los Angeles,DL186
962,13:45,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA134/19-12-2023,15:37,Mumbai,BA134
963,13:45,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/AF1780/19-12-2023,15:37,Paris,AF1780
964,13:45,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KU101/19-12-2023,10:32,Kuwait,KU101
965,13:50,London,https://www.heathrow.com/arrivals/terminal-4/flight-details/KL1017/19-12-2023,13:31,Amsterdam,KL1017
966,13:50,London,https://www.heathrow.com/arrivals/terminal-3/flight-details/EK029/19-12-2023,13:26,Dubai,EK029
967,13:50,London,https://www.heathrow.com/arrivals/terminal-5/flight-details/BA036/19-12-2023,13:26,Chennai,BA036
968,13:50,London,https://www.heathrow.com/arrivals/terminal-2/flight-details/EW2460/19-12-2023,13:06,Stuttgart,EW2460
