time_sch,time_act,code,dest,stat,orig,pass_load,time_diff
2023-12-21 11:10:00,2023-12-21 13:13:00,3O 122 Air Arabia Maroc,Nador (NDR),DEPARTED,Amsterdam,315,7380.0
2023-12-21 11:10:00,2023-12-21 13:11:00,SK 556 Scandinavian Airlines,Stockholm (ARN),DEPARTED,Amsterdam,278,7260.0
2023-12-21 11:10:00,2023-12-21 12:06:00,D8 4533 Norwegian,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN),233,3360.0
2023-12-21 11:10:00,2023-12-21 13:06:00,KL 1868 KLM,Amsterdam,CANCELLED,Stuttgart (STR),301,6960.0
2023-12-21 11:10:00,2023-12-21 12:34:00,EJU 4231 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Naples (NAP),325,5040.0
2023-12-21 11:15:00,2023-12-21 12:05:00,HV 6592 Transavia,Amsterdam,BAGGAGE HANDLED,Salzburg (SZG),338,3000.0
2023-12-21 11:15:00,2023-12-21 11:15:00,KL 598 KLM,Amsterdam,BAGGAGE HANDLED,Cape Town (CPT),307,0.0
2023-12-21 11:15:00,2023-12-21 12:24:00,KL 1126 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH),280,4140.0
2023-12-21 11:15:00,2023-12-21 12:22:00,AF 1794 Air France,Amsterdam,BAGGAGE HANDLED,Lyon (LYS),296,4020.0
2023-12-21 11:20:00,2023-12-21 13:08:00,KL 1142 KLM,Amsterdam,BAGGAGE HANDLED,Oslo (OSL),352,6480.0
2023-12-21 11:20:00,2023-12-21 12:41:00,EJU 7866 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Geneva (GVA),332,4860.0
2023-12-21 11:20:00,2023-12-21 13:03:00,OU 451 Croatia Airlines,Zagreb (ZAG),DEPARTED,Amsterdam,325,6180.0
2023-12-21 11:20:00,2023-12-21 11:43:00,KL 757 KLM,Panama City (PTY),DEPARTED,Amsterdam,133,1380.0
2023-12-21 11:20:00,2023-12-21 11:20:00,B6 32 JetBlue,Boston (BOS),DEPARTED,Amsterdam,354,0.0
2023-12-21 11:20:00,2023-12-21 12:18:00,AY 1302 Finnair,Helsinki (HEL),DEPARTED,Amsterdam,349,3480.0
2023-12-21 11:25:00,2023-12-21 13:02:00,A3 624 Aegean Airlines,Amsterdam,BAGGAGE HANDLED,Athens (ATH),296,5820.0
2023-12-21 11:25:00,2023-12-21 12:46:00,KL 1884 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE),280,4860.0
2023-12-21 11:25:00,2023-12-21 12:41:00,LY 338 El Al,Tel Aviv (TLV),DEPARTED,Amsterdam,355,4560.0
2023-12-21 11:25:00,2023-12-21 11:25:00,KC 904 Air Astana,Atyrau (GUW),DEPARTED,Amsterdam,250,0.0
2023-12-21 11:25:00,2023-12-21 11:25:00,KL 1050 KLM,Amsterdam,CANCELLED,Bristol (BRS),267,0.0
2023-12-21 11:25:00,2023-12-21 12:26:00,KL 934 KLM,Amsterdam,BAGGAGE HANDLED,Dublin (DUB),291,3660.0
2023-12-21 11:30:00,2023-12-21 12:29:00,KL 1342 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL),293,3540.0
2023-12-21 11:30:00,2023-12-21 13:19:00,KL 1198 KLM,Amsterdam,BAGGAGE HANDLED,Stavanger (SVG),229,6540.0
2023-12-21 11:30:00,2023-12-21 14:37:00,KL 1072 KLM,Amsterdam,BAGGAGE HANDLED,Manchester (MAN),322,11220.0
2023-12-21 11:30:00,2023-12-21 12:26:00,MU 772 China Eastern Airlines,Shanghai (PVG),DEPARTED,Amsterdam,290,3360.0
2023-12-21 11:30:00,2023-12-21 13:48:00,KM 395 Air Malta,Malta (MLA),DEPARTED,Amsterdam,314,8280.0
2023-12-21 11:30:00,2023-12-21 11:30:00,DL 259 Delta Air Lines,Boston (BOS),DEPARTED,Amsterdam,237,0.0
2023-12-21 11:35:00,2023-12-21 11:35:00,B6 31 JetBlue,Amsterdam,BAGGAGE HANDLED,Boston (BOS),260,0.0
2023-12-21 11:35:00,2023-12-21 13:41:00,KL 1330 KLM,Amsterdam,BAGGAGE HANDLED,Aalborg (AAL),316,7560.0
2023-12-21 11:35:00,2023-12-21 13:04:00,KL 1422 KLM,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX),345,5340.0
2023-12-21 11:35:00,2023-12-21 12:37:00,KL 1442 KLM,Amsterdam,BAGGAGE HANDLED,Aberdeen (ABZ),290,3720.0
2023-12-21 11:35:00,2023-12-21 12:49:00,KL 1764 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA),222,4440.0
2023-12-21 11:35:00,2023-12-21 13:35:00,KL 1792 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC),325,7200.0
2023-12-21 11:35:00,2023-12-21 12:44:00,WA 918 KLM Cityhopper,Amsterdam,BAGGAGE HANDLED,Southampton (SOU),346,4140.0
2023-12-21 11:35:00,2023-12-21 12:35:00,I2 3722 Iberia Express,Amsterdam,BAGGAGE HANDLED,Madrid (MAD),306,3600.0
2023-12-21 11:35:00,2023-12-21 12:31:00,KL 984 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY),385,3360.0
2023-12-21 11:35:00,2023-12-21 11:35:00,KL 1822 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER),237,0.0
2023-12-21 11:35:00,2023-12-21 11:35:00,KL 1445 KLM,Aberdeen (ABZ),CANCELLED,Amsterdam,231,0.0
2023-12-21 11:35:00,2023-12-21 12:05:00,KL 743 KLM,Lima (LIM),DEPARTED,Amsterdam,230,1800.0
2023-12-21 11:35:00,2023-12-21 14:29:00,EJU 3858 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam,264,10440.0
2023-12-21 11:40:00,2023-12-21 11:40:00,KL 1613 KLM,Istanbul Airport (IST),CANCELLED,Amsterdam,332,0.0
2023-12-21 11:40:00,2023-12-21 12:02:00,KL 565 KLM,Nairobi (NBO),DEPARTED,Amsterdam,291,1320.0
2023-12-21 11:40:00,2023-12-21 12:48:00,FR 421 Ryanair,Dublin (DUB),DEPARTED,Amsterdam,393,4080.0
2023-12-21 11:40:00,2023-12-21 11:50:00,DL 49 Delta Air Lines,New York JFK (JFK),DEPARTED,Amsterdam,267,600.0
2023-12-21 11:40:00,2023-12-21 12:44:00,BA 431 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam,276,3840.0
2023-12-21 11:40:00,2023-12-21 13:07:00,KL 1106 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN),254,5220.0
2023-12-21 11:40:00,2023-12-21 11:40:00,KL 1724 KLM,Amsterdam,CANCELLED,Brussels (BRU),242,0.0
2023-12-21 11:40:00,2023-12-21 13:25:00,KL 1904 KLM,Amsterdam,BAGGAGE HANDLED,Hanover (HAJ),296,6300.0
2023-12-21 11:40:00,2023-12-21 14:36:00,RO 362 Tarom,Bucharest (OTP),DEPARTED,Amsterdam,248,10560.0
2023-12-21 11:45:00,2023-12-21 13:28:00,KL 1154 KLM,Amsterdam,BAGGAGE HANDLED,Gothenburg (GOT),333,6180.0
2023-12-21 11:45:00,2023-12-21 11:45:00,KL 767 KLM,Amsterdam,BAGGAGE HANDLED,Aruba (AUA),261,0.0
2023-12-21 11:45:00,2023-12-21 15:10:00,KL 958 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL),305,12300.0
2023-12-21 11:45:00,2023-12-21 12:51:00,KL 1188 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO),363,3960.0
2023-12-21 11:45:00,2023-12-21 11:45:00,KL 1472 KLM,Amsterdam,CANCELLED,Glasgow (GLA),273,0.0
2023-12-21 11:45:00,2023-12-21 14:17:00,EJU 4232 easyJet Europe,Naples (NAP),DEPARTED,Amsterdam,251,9120.0
2023-12-21 11:45:00,2023-12-21 11:45:00,KL 1563 KLM,Genoa (GOA),CANCELLED,Amsterdam,315,0.0
2023-12-21 11:45:00,2023-12-21 13:05:00,KL 1230 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),284,4800.0
2023-12-21 11:45:00,2023-12-21 12:07:00,KL 877 KLM,Mumbai (BOM),DEPARTED,Amsterdam,261,1320.0
2023-12-21 11:50:00,2023-12-21 15:26:00,KL 1278 KLM,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI),318,12960.0
2023-12-21 11:50:00,2023-12-21 11:50:00,KL 1754 KLM,Amsterdam,CANCELLED,Bremen (BRE),256,0.0
2023-12-21 11:50:00,2023-12-21 13:52:00,AZ 121 ITA Airways,Milan Linate (LIN),DEPARTED,Amsterdam,274,7320.0
2023-12-21 11:50:00,2023-12-21 14:05:00,D8 4534 Norwegian,Stockholm (ARN),DEPARTED,Amsterdam,257,8100.0
2023-12-21 11:50:00,2023-12-21 12:05:00,KL 1623 KLM,Milan Linate (LIN),DEPARTED,Amsterdam,318,900.0
2023-12-21 11:55:00,2023-12-21 11:55:00,FI 500 Icelandair,Amsterdam,BAGGAGE HANDLED,Reykjavik (KEF),305,0.0
2023-12-21 11:55:00,2023-12-21 12:46:00,AC 809 Air Canada,Toronto (YYZ),DEPARTED,Amsterdam,266,3060.0
2023-12-21 11:55:00,2023-12-21 14:40:00,PC 1252 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam,261,9900.0
2023-12-21 11:55:00,2023-12-21 12:19:00,KL 1185 KLM,Bergen (BGO),DEPARTED,Amsterdam,271,1440.0
2023-12-21 11:55:00,2023-12-21 13:33:00,AZ 107 ITA Airways,Rome (FCO),DEPARTED,Amsterdam,232,5880.0
2023-12-21 11:55:00,2023-12-21 13:17:00,AF 1795 Air France,Lyon (LYS),DEPARTED,Amsterdam,268,4920.0
2023-12-21 12:00:00,2023-12-21 12:55:00,KL 1273 KLM,Poznan (POZ),DEPARTED,Amsterdam,315,3300.0
2023-12-21 12:00:00,2023-12-21 12:00:00,KL 935 KLM,Dublin (DUB),CANCELLED,Amsterdam,250,0.0
2023-12-21 12:00:00,2023-12-21 12:30:00,UA 947 United Airlines,Washington (IAD),DEPARTED,Amsterdam,363,1800.0
2023-12-21 12:00:00,2023-12-21 14:21:00,TK 1952 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam,312,8460.0
2023-12-21 12:00:00,2023-12-21 13:09:00,OG 461 Play,Reykjavik (KEF),DEPARTED,Amsterdam,281,4140.0
2023-12-21 12:00:00,2023-12-21 12:00:00,KL 1740 KLM,Amsterdam,CANCELLED,Luxembourg (LUX),294,0.0
2023-12-21 12:05:00,2023-12-21 12:05:00,KL 1085 KLM,Cork (ORK),CANCELLED,Amsterdam,351,0.0
2023-12-21 12:05:00,2023-12-21 13:20:00,OR 1571 TUI fly,Arrecife (ACE),DEPARTED,Amsterdam,209,4500.0
2023-12-21 12:10:00,2023-12-21 12:10:00,HV 6601 Transavia,Innsbruck (INN),CANCELLED,Amsterdam,305,0.0
2023-12-21 12:10:00,2023-12-21 12:10:00,KL 1271 KLM,Wroclaw (WRO),CANCELLED,Amsterdam,349,0.0
2023-12-21 12:10:00,2023-12-21 12:33:00,KL 1255 KLM,Rennes (RNS),DEPARTED,Amsterdam,292,1380.0
2023-12-21 12:10:00,2023-12-21 15:06:00,KL 1475 KLM,Glasgow (GLA),DEPARTED,Amsterdam,315,10560.0
2023-12-21 12:10:00,2023-12-21 12:10:00,KL 929 KLM,Inverness (INV),CANCELLED,Amsterdam,261,0.0
2023-12-21 12:10:00,2023-12-21 12:10:00,KL 988 KLM,Amsterdam,CANCELLED,London City (LCY),333,0.0
2023-12-21 12:10:00,2023-12-21 14:20:00,KL 1780 KLM,Amsterdam,BAGGAGE HANDLED,Hamburg (HAM),347,7800.0
2023-12-21 12:15:00,2023-12-21 12:36:00,DL 37 Delta Air Lines,Orlando (MCO),DEPARTED,Amsterdam,291,1260.0
2023-12-21 12:15:00,2023-12-21 13:38:00,I2 3723 Iberia Express,Madrid (MAD),DEPARTED,Amsterdam,290,4980.0
2023-12-21 12:15:00,2023-12-21 14:12:00,KL 667 KLM,Austin (AUS),DEPARTED,Amsterdam,300,7020.0
2023-12-21 12:15:00,2023-12-21 12:15:00,KL 1129 KLM,Copenhagen (CPH),CANCELLED,Amsterdam,226,0.0
2023-12-21 12:15:00,2023-12-21 12:15:00,KL 1355 KLM,Prague (PRG),CANCELLED,Amsterdam,292,0.0
2023-12-21 12:15:00,2023-12-21 12:43:00,KL 1809 KLM,Dresden (DRS),DEPARTED,Amsterdam,356,1680.0
2023-12-21 12:15:00,2023-12-21 12:15:00,KL 1959 KLM,Zurich (ZRH),CANCELLED,Amsterdam,261,0.0
2023-12-21 12:15:00,2023-12-21 12:15:00,KL 1546 KLM,Amsterdam,CANCELLED,Leeds Bradford (LBA),399,0.0
2023-12-21 12:15:00,2023-12-21 12:39:00,KL 706 KLM,Amsterdam,BAGGAGE HANDLED,Rio de Janeiro (GIG),287,1440.0
2023-12-21 12:15:00,2023-12-21 13:17:00,FR 2334 Ryanair,Amsterdam,BAGGAGE HANDLED,Malaga (AGP),275,3720.0
2023-12-21 12:15:00,2023-12-21 16:01:00,BA 8451 British Airways,Amsterdam,BAGGAGE HANDLED,London City (LCY),264,13560.0
2023-12-21 12:20:00,2023-12-21 12:37:00,KL 871 KLM,New Delhi (DEL),DEPARTED,Amsterdam,299,1020.0
2023-12-21 12:20:00,2023-12-21 12:20:00,KL 1155 KLM,Gothenburg (GOT),CANCELLED,Amsterdam,358,0.0
2023-12-21 12:20:00,2023-12-21 12:43:00,KL 1919 KLM,Gdansk (GDN),DEPARTED,Amsterdam,281,1380.0
2023-12-21 12:20:00,2023-12-21 13:55:00,KL 1281 KLM,Edinburgh (EDI),DEPARTED,Amsterdam,398,5700.0
2023-12-21 12:20:00,2023-12-21 12:20:00,KL 1345 KLM,Billund (BLL),CANCELLED,Amsterdam,193,0.0
2023-12-21 12:20:00,2023-12-21 12:20:00,KL 1929 KLM,Geneva (GVA),CANCELLED,Amsterdam,251,0.0
2023-12-21 12:20:00,2023-12-21 12:20:00,KL 656 KLM,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP),266,0.0
2023-12-21 12:25:00,2023-12-21 14:56:00,A3 625 Aegean Airlines,Athens (ATH),DEPARTED,Amsterdam,265,9060.0
2023-12-21 12:25:00,2023-12-21 12:25:00,KL 1575 KLM,Athens (ATH),CANCELLED,Amsterdam,362,0.0
2023-12-21 12:25:00,2023-12-21 12:25:00,KL 1333 KLM,Aalborg (AAL),CANCELLED,Amsterdam,253,0.0
2023-12-21 12:25:00,2023-12-21 12:50:00,KL 1233 KLM,Paris de Gaulle (CDG),DEPARTED,Amsterdam,295,1500.0
2023-12-21 12:25:00,2023-12-21 12:25:00,KL 1201 KLM,Stavanger (SVG),CANCELLED,Amsterdam,300,0.0
2023-12-21 12:25:00,2023-12-21 12:25:00,KL 959 KLM,Newcastle (NCL),CANCELLED,Amsterdam,364,0.0
2023-12-21 12:25:00,2023-12-21 14:23:00,EZY 3051 easyJet,Amsterdam,BAGGAGE HANDLED,Belfast Intl Airport (BFS),343,7080.0
2023-12-21 12:25:00,2023-12-21 12:47:00,KL 792 KLM,Amsterdam,BAGGAGE HANDLED,Sao Paulo (GRU),325,1320.0
2023-12-21 12:25:00,2023-12-21 12:54:00,KL 962 KLM,Amsterdam,BAGGAGE HANDLED,Newcastle (NCL),372,1740.0
2023-12-21 12:25:00,2023-12-21 13:10:00,KL 1008 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),379,2700.0
2023-12-21 12:30:00,2023-12-21 12:30:00,KL 1825 KLM,Berlin Brandenburg (BER),CANCELLED,Amsterdam,308,0.0
2023-12-21 12:30:00,2023-12-21 14:01:00,HV 5132 Transavia,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),313,5460.0
2023-12-21 12:30:00,2023-12-21 13:06:00,KL 861 KLM,Tokyo (NRT),DEPARTED,Amsterdam,280,2160.0
2023-12-21 12:30:00,2023-12-21 14:02:00,CX 270 Cathay Pacific,Hong Kong (HKG),DEPARTED,Amsterdam,267,5520.0
2023-12-21 12:30:00,2023-12-21 13:43:00,EJU 7857 easyJet Europe,London Southend (SEN),DEPARTED,Amsterdam,286,4380.0
2023-12-21 12:30:00,2023-12-21 12:42:00,KL 635 KLM,Las Vegas (LAS),DEPARTED,Amsterdam,319,720.0
2023-12-21 12:30:00,2023-12-21 13:20:00,HV 6332 Transavia,Amsterdam,BAGGAGE HANDLED,Valencia (VLC),295,3000.0
2023-12-21 12:35:00,2023-12-21 12:35:00,KL 622 KLM,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL),387,0.0
2023-12-21 12:35:00,2023-12-21 12:35:00,KL 1060 KLM,Amsterdam,CANCELLED,Cardiff (CWL),246,0.0
2023-12-21 12:35:00,2023-12-21 13:27:00,KL 1598 KLM,Amsterdam,BAGGAGE HANDLED,Rome (FCO),352,3120.0
2023-12-21 12:35:00,2023-12-21 14:35:00,KL 1856 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS),292,7200.0
2023-12-21 12:35:00,2023-12-21 14:05:00,TK 7768 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW),345,5400.0
2023-12-21 12:35:00,2023-12-21 13:17:00,KL 1075 KLM,Birmingham (BHX),DEPARTED,Amsterdam,290,2520.0
2023-12-21 12:35:00,2023-12-21 14:50:00,KL 1425 KLM,Birmingham (BHX),CANCELLED,Amsterdam,289,8100.0
2023-12-21 12:35:00,2023-12-21 12:35:00,KL 1767 KLM,Frankfurt (FRA),CANCELLED,Amsterdam,236,0.0
2023-12-21 12:40:00,2023-12-21 13:24:00,KL 677 KLM,Calgary (YYC),DEPARTED,Amsterdam,287,2640.0
2023-12-21 12:40:00,2023-12-21 12:40:00,KL 1885 KLM,Nuremberg (NUE),CANCELLED,Amsterdam,421,0.0
2023-12-21 12:40:00,2023-12-21 13:22:00,EK 147 Emirates,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB),261,2520.0
2023-12-21 12:40:00,2023-12-21 14:27:00,EZY 2515 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN),406,6420.0
2023-12-21 12:40:00,2023-12-21 12:40:00,KL 1486 KLM,Amsterdam,CANCELLED,Humberside (HUY),264,0.0
2023-12-21 12:40:00,2023-12-21 13:39:00,LO 263 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW),393,3540.0
2023-12-21 12:40:00,2023-12-21 13:43:00,VY 8309 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN),293,3780.0
2023-12-21 12:40:00,2023-12-21 15:07:00,EI 604 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB),288,8820.0
2023-12-21 12:45:00,2023-12-21 12:45:00,KL 1986 KLM,Amsterdam,CANCELLED,Basel (BSL),342,0.0
2023-12-21 12:45:00,2023-12-21 12:45:00,KL 1943 KLM,Zagreb (ZAG),CANCELLED,Amsterdam,274,0.0
2023-12-21 12:45:00,2023-12-21 13:51:00,HV 6141 Transavia,Alicante (ALC),DEPARTED,Amsterdam,278,3960.0
2023-12-21 12:50:00,2023-12-21 12:50:00,KL 1873 KLM,Stuttgart (STR),CANCELLED,Amsterdam,266,0.0
2023-12-21 12:50:00,2023-12-21 13:57:00,TP 670 TAP Air Portugal,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS),352,4020.0
2023-12-21 12:50:00,2023-12-21 13:07:00,KL 765 KLM,Bonaire (BON),DEPARTED,Amsterdam,250,1020.0
2023-12-21 12:50:00,2023-12-21 13:20:00,EJU 7837 easyJet Europe,Edinburgh (EDI),DEPARTED,Amsterdam,303,1800.0
2023-12-21 12:50:00,2023-12-21 13:50:00,DL 75 Delta Air Lines,Atlanta (ATL),DEPARTED,Amsterdam,307,3600.0
2023-12-21 12:55:00,2023-12-21 15:11:00,EZY 3052 easyJet,Belfast Intl Airport (BFS),DEPARTED,Amsterdam,259,8160.0
2023-12-21 12:55:00,2023-12-21 14:37:00,FR 2335 Ryanair,Malaga (AGP),DEPARTED,Amsterdam,296,6120.0
2023-12-21 12:55:00,2023-12-21 14:22:00,KL 681 KLM,Vancouver (YVR),DEPARTED,Amsterdam,223,5220.0
2023-12-21 12:55:00,2023-12-21 13:52:00,HV 5164 Transavia,Amsterdam,BAGGAGE HANDLED,Riga (RIX),293,3420.0
2023-12-21 12:55:00,2023-12-21 14:31:00,KL 1534 KLM,Amsterdam,BAGGAGE HANDLED,Teesside International (MME),262,5760.0
2023-12-21 12:55:00,2023-12-21 14:07:00,HV 5624 Transavia,Amsterdam,BAGGAGE HANDLED,Palma (PMI),322,4320.0
2023-12-21 13:00:00,2023-12-21 13:00:00,KL 760 KLM,Amsterdam,BAGGAGE HANDLED,San Jose (SJO),311,0.0
2023-12-21 13:00:00,2023-12-21 15:02:00,EJU 3853 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP),346,7320.0
2023-12-21 13:00:00,2023-12-21 14:56:00,LH 2304 Lufthansa,Amsterdam,BAGGAGE HANDLED,Munich (MUC),290,6960.0
2023-12-21 13:00:00,2023-12-21 14:55:00,TK 1961 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST),357,6900.0
2023-12-21 13:00:00,2023-12-21 14:24:00,OR 361 TUI fly,Aruba (AUA),DEPARTED,Amsterdam,301,5040.0
2023-12-21 13:00:00,2023-12-21 13:26:00,KL 1051 KLM,Bristol (BRS),DEPARTED,Amsterdam,292,1560.0
2023-12-21 13:00:00,2023-12-21 13:43:00,HV 6505 Transavia,Amman (AMM),DEPARTED,Amsterdam,303,2580.0
2023-12-21 13:00:00,2023-12-21 13:00:00,FI 501 Icelandair,Reykjavik (KEF),DEPARTED,Amsterdam,278,0.0
2023-12-21 13:00:00,2023-12-21 13:14:00,DL 135 Delta Air Lines,Detroit (DTW),DEPARTED,Amsterdam,316,840.0
2023-12-21 13:00:00,2023-12-21 13:00:00,KL 1074 KLM,Amsterdam,CANCELLED,Manchester (MAN),257,0.0
2023-12-21 13:05:00,2023-12-21 15:00:00,AF 1640 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG),177,6900.0
2023-12-21 13:05:00,2023-12-21 13:37:00,AA 203 American Airlines,Philadelphia (PHL),DEPARTED,Amsterdam,232,1920.0
2023-12-21 13:05:00,2023-12-21 15:22:00,KL 1766 KLM,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA),346,8220.0
2023-12-21 13:10:00,2023-12-21 15:17:00,KL 1870 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR),336,7620.0
2023-12-21 13:10:00,2023-12-21 14:22:00,HV 6144 Transavia,Amsterdam,BAGGAGE HANDLED,Alicante (ALC),236,4320.0
2023-12-21 13:10:00,2023-12-21 13:46:00,KL 1979 KLM,Budapest (BUD),DEPARTED,Amsterdam,256,2160.0
2023-12-21 13:10:00,2023-12-21 13:45:00,KL 1857 KLM,Dusseldorf (DUS),CANCELLED,Amsterdam,247,2100.0
2023-12-21 13:10:00,2023-12-21 13:10:00,KL 1781 KLM,Hamburg (HAM),CANCELLED,Amsterdam,312,0.0
2023-12-21 13:10:00,2023-12-21 15:19:00,EZY 2516 easyJet,London Luton (LTN),DEPARTED,Amsterdam,340,7740.0
2023-12-21 13:10:00,2023-12-21 13:49:00,KL 1354 KLM,Amsterdam,BAGGAGE HANDLED,Prague (PRG),284,2340.0
2023-12-21 13:10:00,2023-12-21 13:45:00,HV 6412 Transavia,Amsterdam,BAGGAGE HANDLED,Naples (NAP),320,2100.0
2023-12-21 13:15:00,2023-12-21 15:13:00,KL 1620 KLM,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN),231,7080.0
2023-12-21 13:15:00,2023-12-21 13:15:00,KL 1741 KLM,Luxembourg (LUX),CANCELLED,Amsterdam,285,0.0
2023-12-21 13:15:00,2023-12-21 13:15:00,SV 215 Saudi Arabian Airlines,Amsterdam,BAGGAGE HANDLED,Jeddah (JED),325,0.0
2023-12-21 13:15:00,2023-12-21 15:12:00,KL 1824 KLM,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER),268,7020.0
2023-12-21 13:15:00,2023-12-21 14:18:00,HV 5818 Transavia,Amsterdam,BAGGAGE HANDLED,Bari (BRI),322,3780.0
2023-12-21 13:15:00,2023-12-21 13:42:00,DL 163 Delta Air Lines,Minneapolis (MSP),DEPARTED,Amsterdam,182,1620.0
2023-12-21 13:15:00,2023-12-21 15:32:00,EJU 7954 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Nice (NCE),292,8220.0
2023-12-21 13:15:00,2023-12-21 15:38:00,KL 1344 KLM,Amsterdam,BAGGAGE HANDLED,Billund (BLL),306,8580.0
2023-12-21 13:20:00,2023-12-21 13:20:00,HV 6819 Transavia,Ljubljana (LJU),CANCELLED,Amsterdam,319,0.0
2023-12-21 13:20:00,2023-12-21 14:58:00,BA 434 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR),245,5880.0
2023-12-21 13:20:00,2023-12-21 13:20:00,KL 755 KLM,Amsterdam,BAGGAGE HANDLED,Quito (UIO),220,0.0
2023-12-21 13:20:00,2023-12-21 15:09:00,KL 1794 KLM,Amsterdam,BAGGAGE HANDLED,Munich (MUC),369,6540.0
2023-12-21 13:20:00,2023-12-21 13:47:00,QR 273 Qatar Airways,Amsterdam,BAGGAGE HANDLED,Doha (DOH),335,1620.0
2023-12-21 13:20:00,2023-12-21 16:22:00,EI 605 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam,286,10920.0
2023-12-21 13:20:00,2023-12-21 14:10:00,QR 276 Qatar Airways,Doha (DOH),DEPARTED,Amsterdam,128,3000.0
2023-12-21 13:25:00,2023-12-21 13:53:00,KL 787 KLM,Port O Spain (POS),DEPARTED,Amsterdam,346,1680.0
2023-12-21 13:25:00,2023-12-21 13:58:00,KL 1108 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN),346,1980.0
2023-12-21 13:25:00,2023-12-21 15:19:00,TK 1957 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST),308,6840.0
2023-12-21 13:25:00,2023-12-21 13:25:00,KL 1909 KLM,Hanover (HAJ),CANCELLED,Amsterdam,343,0.0
2023-12-21 13:25:00,2023-12-21 18:44:00,EZY 3173 easyJet,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA),310,19140.0
2023-12-21 13:25:00,2023-12-21 14:49:00,KL 691 KLM,Toronto (YYZ),DEPARTED,Amsterdam,153,5040.0
2023-12-21 13:30:00,2023-12-21 14:01:00,KL 651 KLM,Washington (IAD),DEPARTED,Amsterdam,307,1860.0
2023-12-21 13:30:00,2023-12-21 15:40:00,KL 1444 KLM,Amsterdam,BAGGAGE HANDLED,Aberdeen (ABZ),281,7800.0
2023-12-21 13:30:00,2023-12-21 13:30:00,KL 1703 KLM,Madrid (MAD),CANCELLED,Amsterdam,290,0.0
2023-12-21 13:30:00,2023-12-21 14:29:00,VY 1377 Vueling,Amsterdam,BAGGAGE HANDLED,Alicante (ALC),348,3540.0
2023-12-21 13:30:00,2023-12-21 15:48:00,KL 1958 KLM,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH),282,8280.0
2023-12-21 13:30:00,2023-12-21 13:30:00,KL 1414 KLM,Amsterdam,CANCELLED,Lyon (LYS),276,0.0
2023-12-21 13:30:00,2023-12-21 13:30:00,KL 1200 KLM,Amsterdam,CANCELLED,Stavanger (SVG),235,0.0
2023-12-21 13:30:00,2023-12-21 15:36:00,KL 1128 KLM,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH),274,7560.0
