time_sch,time_act,code,dest,stat,orig
14:50,15:50,HV 6145 Transavia,Alicante (ALC),DEPARTED,Amsterdam
14:50,17:15,TK 1958 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam
14:55,15:45,EJU 7935 easyJet Europe,Copenhagen (CPH),DEPARTED,Amsterdam
14:55,16:51,HV 5685 Transavia,Arrecife (ACE),DEPARTED,Amsterdam
14:55,15:32,KL 1189 KLM,Bergen (BGO),DEPARTED,Amsterdam
14:55,17:05,LX 729 Swiss International Airlines,Zurich (ZRH),DEPARTED,Amsterdam
14:55,16:29,SK 548 Scandinavian Airlines,Copenhagen (CPH),DEPARTED,Amsterdam
15:00,15:15,DL 137 Delta Air Lines,Detroit (DTW),DEPARTED,Amsterdam
15:00,15:11,HV 5753 Transavia,Marrakech (RAK),DEPARTED,Amsterdam
15:00,16:43,MS 758 Egypt Air,Cairo (CAI),DEPARTED,Amsterdam
15:00,15:59,VY 8313 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
15:05,15:31,KL 423 KLM,Dammam (DMM),DEPARTED,Amsterdam
15:05,15:05,KL 1161 KLM,Gothenburg (GOT),CANCELLED,Amsterdam
15:05,15:05,KL 1203 KLM,Stavanger (SVG),DEPARTED,Amsterdam
15:10,16:51,FR 3007 Ryanair,Dublin (DUB),DEPARTED,Amsterdam
15:10,15:10,KL 1459 KLM,Nantes (NTE),DEPARTED,Amsterdam
15:10,15:29,KL 1931 KLM,Geneva (GVA),DEPARTED,Amsterdam
15:15,15:15,KL 671 KLM,Montreal (YUL),DEPARTED,Amsterdam
15:15,15:52,KL 1405 KLM,Montpellier (MPL),DEPARTED,Amsterdam
15:15,15:25,QR 274 Qatar Airways,Doha (DOH),DEPARTED,Amsterdam
15:20,16:20,EJU 7847 easyJet Europe,Bristol (BRS),DEPARTED,Amsterdam
15:20,15:20,KL 1797 KLM,Munich (MUC),CANCELLED,Amsterdam
15:20,15:43,KL 1961 KLM,Zurich (ZRH),DEPARTED,Amsterdam
15:20,15:20,RJ 152 Royal Jordanian Airlines,Amman (AMM),DEPARTED,Amsterdam
15:25,15:52,SV 216 Saudi Arabian Airlines,Jeddah (JED),DEPARTED,Amsterdam
15:30,17:02,EJU 7961 easyJet Europe,Lisbon (LIS),DEPARTED,Amsterdam
15:30,15:46,KL 1655 KLM,Venice (VCE),DEPARTED,Amsterdam
15:40,15:50,KL 1181 KLM,Linkoping (LPI),DEPARTED,Amsterdam
15:45,15:45,KL 1021 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
15:45,15:45,KL 1921 KLM,Warsaw (WAW),DEPARTED,Amsterdam
15:50,16:28,KL 1285 KLM,Edinburgh (EDI),DEPARTED,Amsterdam
15:55,16:16,KL 895 KLM,Shanghai (PVG),DEPARTED,Amsterdam
15:55,16:35,PC 1254 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
16:00,16:22,KL 937 KLM,Dublin (DUB),DEPARTED,Amsterdam
16:05,17:26,EZY 2518 easyJet,London Luton (LTN),DEPARTED,Amsterdam
16:05,16:05,HV 6871 Transavia,Heraklion (HER),DEPARTED,Amsterdam
16:05,16:05,KL 1217 KLM,Sandefjord (TRF),DEPARTED,Amsterdam
16:10,16:41,BA 439 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
16:10,16:28,KL 1447 KLM,Aberdeen (ABZ),DEPARTED,Amsterdam
16:10,16:21,KL 1477 KLM,Glasgow (GLA),DEPARTED,Amsterdam
16:10,16:10,KL 1769 KLM,Frankfurt (FRA),CANCELLED,Amsterdam
16:15,16:15,KL 897 KLM,Beijing (PEK),DEPARTED,Amsterdam
16:15,16:15,KL 1357 KLM,Prague (PRG),DEPARTED,Amsterdam
16:15,16:39,KL 1989 KLM,Basel (BSL),DEPARTED,Amsterdam
16:20,17:07,FR 3101 Ryanair,Dublin (DUB),DEPARTED,Amsterdam
16:20,16:36,KL 947 KLM,Belfast City Airport (BHD),DEPARTED,Amsterdam
16:20,16:52,KL 1079 KLM,Manchester (MAN),DEPARTED,Amsterdam
16:25,16:35,KL 1247 KLM,Kristiansand (KRS),DEPARTED,Amsterdam
16:25,16:35,KL 1335 KLM,Aalborg (AAL),DEPARTED,Amsterdam
16:25,16:25,KL 1831 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam
16:30,16:30,KL 963 KLM,Newcastle (NCL),CANCELLED,Amsterdam
16:30,17:35,KL 989 KLM,London City (LCY),DEPARTED,Amsterdam
16:30,16:30,KL 1053 KLM,Bristol (BRS),DEPARTED,Amsterdam
16:30,17:27,VY 8310 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
16:35,16:54,KL 1149 KLM,Oslo (OSL),DEPARTED,Amsterdam
16:35,16:35,KL 1243 KLM,Paris de Gaulle (CDG),CANCELLED,Amsterdam
16:35,16:35,KL 1537 KLM,Teesside International (MME),DEPARTED,Amsterdam
16:35,16:35,KL 1549 KLM,Leeds Bradford (LBA),CANCELLED,Amsterdam
16:35,16:47,WA 1521 KLM Cityhopper,Norwich (NWI),DEPARTED,Amsterdam
16:40,16:53,EI 609 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam
16:40,16:40,KL 919 KLM,Southampton (SOU),CANCELLED,Amsterdam
16:40,18:13,KL 1023 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
16:40,17:13,KL 1431 KLM,Birmingham (BHX),DEPARTED,Amsterdam
16:40,17:20,KL 1489 KLM,Humberside (HUY),DEPARTED,Amsterdam
16:40,18:58,KL 1875 KLM,Stuttgart (STR),DEPARTED,Amsterdam
16:40,16:58,WA 1065 KLM Cityhopper,Cardiff (CWL),DEPARTED,Amsterdam
16:45,16:45,KL 1347 KLM,Billund (BLL),CANCELLED,Amsterdam
16:45,17:29,KL 1757 KLM,Bremen (BRE),DEPARTED,Amsterdam
16:45,16:58,KL 1887 KLM,Nuremberg (NUE),DEPARTED,Amsterdam
16:45,17:10,KL 1911 KLM,Hanover (HAJ),DEPARTED,Amsterdam
16:50,17:43,KL 621 KLM,Atlanta (ATL),DEPARTED,Amsterdam
16:50,18:01,KL 1133 KLM,Copenhagen (CPH),DEPARTED,Amsterdam
16:50,16:50,KL 1745 KLM,Luxembourg (LUX),DEPARTED,Amsterdam
16:50,17:12,KL 1783 KLM,Hamburg (HAM),DEPARTED,Amsterdam
16:55,17:11,HV 5951 Transavia,Lisbon (LIS),DEPARTED,Amsterdam
16:55,17:26,KL 1607 KLM,Rome (FCO),DEPARTED,Amsterdam
16:55,16:55,KL 1633 KLM,Milan Malpensa (MXP),CANCELLED,Amsterdam
16:55,16:55,KL 1675 KLM,Barcelona (BCN),CANCELLED,Amsterdam
17:00,19:03,D8 3541 Norwegian,Copenhagen (CPH),DEPARTED,Amsterdam
17:00,18:07,EJU 7805 easyJet Europe,Milan Linate (LIN),DEPARTED,Amsterdam
17:00,17:10,KL 1367 KLM,Warsaw (WAW),DEPARTED,Amsterdam
17:00,17:00,KL 1705 KLM,Madrid (MAD),CANCELLED,Amsterdam
17:00,17:00,KL 1997 KLM,Krakow (KRK),CANCELLED,Amsterdam
17:05,17:38,KL 875 KLM,Bangkok (BKK),DEPARTED,Amsterdam
17:05,17:05,KL 1963 KLM,Zurich (ZRH),CANCELLED,Amsterdam
17:10,18:43,A3 627 Aegean Airlines,Athens (ATH),DEPARTED,Amsterdam
17:10,18:10,AF 1797 Air France,Lyon (LYS),DEPARTED,Amsterdam
17:10,19:08,EZY 2166 easyJet,Manchester (MAN),DEPARTED,Amsterdam
17:10,18:27,HV 6109 Transavia,Malaga (AGP),DEPARTED,Amsterdam
17:10,18:24,KL 643 KLM,New York JFK (JFK),DEPARTED,Amsterdam
17:10,17:37,KL 1861 KLM,Dusseldorf (DUS),DEPARTED,Amsterdam
17:10,17:46,KL 1933 KLM,Geneva (GVA),DEPARTED,Amsterdam
17:15,17:45,AT 851 Royal Air Maroc,Casablanca (CMN),DEPARTED,Amsterdam
17:15,17:46,KL 617 KLM,Boston (BOS),DEPARTED,Amsterdam
17:15,17:48,TK 7801 Turkish Airlines,Ankara (ESB),DEPARTED,Amsterdam
17:20,17:37,HV 6727 Transavia,Sevilla (SVQ),DEPARTED,Amsterdam
17:20,17:38,KL 993 KLM,London City (LCY),DEPARTED,Amsterdam
17:25,17:43,EZS 1516 easyJet Switzerland,Geneva (GVA),DEPARTED,Amsterdam
17:25,18:44,TK 7823 Turkish Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
17:30,17:30,BA 447 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
17:30,18:50,OS 374 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam
17:30,20:27,SK 1550 Scandinavian Airlines,Copenhagen (CPH),DEPARTED,Amsterdam
17:35,18:49,KL 1031 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
17:35,17:48,KL 1773 KLM,Frankfurt (FRA),DEPARTED,Amsterdam
17:35,18:22,LH 2307 Lufthansa,Munich (MUC),DEPARTED,Amsterdam
17:40,18:14,EJU 7807 easyJet Europe,Milan Bergamo (BGY),DEPARTED,Amsterdam
17:40,18:16,EZY 2520 easyJet,London Luton (LTN),DEPARTED,Amsterdam
17:45,20:16,HV 5819 Transavia,Bari (BRI),DEPARTED,Amsterdam
17:50,18:45,EZY 8684 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam
17:50,18:38,KL 1799 KLM,Munich (MUC),DEPARTED,Amsterdam
17:50,19:31,TP 673 TAP Air Portugal,Lisbon (LIS),DEPARTED,Amsterdam
17:55,18:09,KL 1245 KLM,Paris de Gaulle (CDG),DEPARTED,Amsterdam
18:05,19:16,AZ 109 ITA Airways,Rome (FCO),DEPARTED,Amsterdam
18:10,20:26,EZY 2170 easyJet,Manchester (MAN),DEPARTED,Amsterdam
18:10,18:10,KL 1117 KLM,Stockholm (ARN),DEPARTED,Amsterdam
18:15,18:52,BA 8456 British Airways,London City (LCY),DEPARTED,Amsterdam
18:20,19:44,DY 1259 Norwegian,Oslo (OSL),DEPARTED,Amsterdam
18:20,18:20,KL 991 KLM,London City (LCY),CANCELLED,Amsterdam
18:30,18:30,EJU 7863 easyJet Europe,Basel (BSL),DEPARTED,Amsterdam
18:30,20:45,EJU 7925 easyJet Europe,Prague (PRG),DEPARTED,Amsterdam
18:30,19:14,LH 997 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam
18:30,19:28,TK 1954 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam
18:35,20:16,PC 7211 Pegasus Airlines,Istanbul Sabiha (SAW),DEPARTED,Amsterdam
18:45,20:10,EJU 7937 easyJet Europe,Copenhagen (CPH),DEPARTED,Amsterdam
18:45,19:05,HV 5673 Transavia,Ibiza (IBZ),DEPARTED,Amsterdam
18:50,19:01,KL 1027 KLM,London Heathrow (LHR),DEPARTED,Amsterdam
18:55,19:52,BA 2545 British Airways,London Gatwick (LGW),DEPARTED,Amsterdam
18:55,19:14,HV 5135 Transavia,Barcelona (BCN),DEPARTED,Amsterdam
18:55,21:15,SK 1556 Scandinavian Airlines,Stockholm (ARN),DEPARTED,Amsterdam
19:00,19:46,AY 1306 Finnair,Helsinki (HEL),DEPARTED,Amsterdam
19:00,19:28,UX 1094 Air Europa,Madrid (MAD),DEPARTED,Amsterdam
19:05,19:26,HV 5627 Transavia,Palma (PMI),DEPARTED,Amsterdam
19:05,19:43,SK 828 Scandinavian Airlines,Oslo (OSL),DEPARTED,Amsterdam
19:10,19:10,AF 1141 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam
19:10,19:22,BT 620 AirBaltic,Riga (RIX),DEPARTED,Amsterdam
19:10,19:58,EJU 7845 easyJet Europe,Birmingham (BHX),DEPARTED,Amsterdam
19:15,20:13,EJU 8674 easyJet Europe,London Gatwick (LGW),DEPARTED,Amsterdam
19:20,19:20,EJU 7831 easyJet Europe,London Luton (LTN),DEPARTED,Amsterdam
19:20,20:13,FR 5692 Ryanair,Malaga (AGP),DEPARTED,Amsterdam
19:25,20:02,I2 3725 Iberia Express,Madrid (MAD),DEPARTED,Amsterdam
19:25,19:56,VY 8307 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
19:30,19:59,EJU 4232 easyJet Europe,Naples (NAP),DEPARTED,Amsterdam
19:30,20:15,KL 997 KLM,London City (LCY),DEPARTED,Amsterdam
19:35,20:34,EW 7185 Eurowings,Hamburg (HAM),DEPARTED,Amsterdam
19:35,19:35,KQ 117 Kenya Airways,Nairobi (NBO),DEPARTED,Amsterdam
19:35,20:32,LH 999 Lufthansa,Frankfurt (FRA),DEPARTED,Amsterdam
19:40,20:11,BT 1562 AirBaltic,Tallinn (TLL),DEPARTED,Amsterdam
19:40,21:32,D8 4534 Norwegian,Stockholm (ARN),DEPARTED,Amsterdam
19:40,20:43,KL 1135 KLM,Copenhagen (CPH),DEPARTED,Amsterdam
19:40,20:09,VY 8366 Vueling,Malaga (AGP),DEPARTED,Amsterdam
19:45,20:28,FR 3103 Ryanair,Dublin (DUB),DEPARTED,Amsterdam
19:45,21:21,LO 268 LOT Polish Airlines,Warsaw (WAW),DEPARTED,Amsterdam
19:45,21:06,RO 364 Tarom,Bucharest (OTP),DEPARTED,Amsterdam
19:50,20:49,AZ 113 ITA Airways,Milan Linate (LIN),DEPARTED,Amsterdam
19:50,20:24,BA 8458 British Airways,London City (LCY),DEPARTED,Amsterdam
19:50,19:50,KL 1833 KLM,Berlin Brandenburg (BER),DEPARTED,Amsterdam
19:50,21:26,LH 2309 Lufthansa,Munich (MUC),DEPARTED,Amsterdam
20:00,21:02,KL 1433 KLM,Birmingham (BHX),DEPARTED,Amsterdam
20:00,20:58,LX 735 Swiss International Airlines,Zurich (ZRH),DEPARTED,Amsterdam
20:00,22:47,OS 376 Austrian Airlines,Vienna (VIE),DEPARTED,Amsterdam
20:00,21:26,XQ 945 SunExpress,Izmir (ADB),DEPARTED,Amsterdam
20:05,21:19,EW 2181 Eurowings,Stuttgart (STR),DEPARTED,Amsterdam
20:05,20:15,KL 807 KLM,Manila (MNL),DEPARTED,Amsterdam
20:10,20:50,KL 1081 KLM,Manchester (MAN),DEPARTED,Amsterdam
20:15,21:29,BA 441 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
20:15,20:27,KL 979 KLM,London City (LCY),DEPARTED,Amsterdam
20:20,21:34,EI 611 Aer Lingus,Dublin (DUB),DEPARTED,Amsterdam
20:25,21:01,AF 1441 Air France,Paris de Gaulle (CDG),DEPARTED,Amsterdam
20:30,20:30,KL 1033 KLM,London Heathrow (LHR),CANCELLED,Amsterdam
20:30,20:41,KL 1211 KLM,Kristiansand (KRS),DEPARTED,Amsterdam
20:35,21:52,8R 6775 Amelia,Strasbourg (SXB),DEPARTED,Amsterdam
20:35,20:53,CZ 346 China Southern Airlines,Beijing Daxing (PKX),DEPARTED,Amsterdam
20:35,21:14,EI 845 Aer Lingus,Cork (ORK),DEPARTED,Amsterdam
20:35,21:07,KL 809 KLM,Jakarta (CGK),DEPARTED,Amsterdam
20:35,20:35,KL 855 KLM,Seoul Incheon (ICN),DEPARTED,Amsterdam
20:35,21:58,KL 1263 KLM,Nice (NCE),DEPARTED,Amsterdam
20:35,22:00,KL 1319 KLM,Bordeaux (BOD),DEPARTED,Amsterdam
20:35,20:35,KL 1419 KLM,Lyon (LYS),DEPARTED,Amsterdam
20:35,20:35,KL 1501 KLM,Valencia (VLC),CANCELLED,Amsterdam
20:35,20:35,KL 1689 KLM,Bilbao (BIO),DEPARTED,Amsterdam
20:35,20:35,KL 1715 KLM,Oporto (OPO),CANCELLED,Amsterdam
20:40,20:40,KL 1151 KLM,Oslo (OSL),DEPARTED,Amsterdam
20:40,20:40,KL 1171 KLM,Helsinki (HEL),DEPARTED,Amsterdam
20:40,20:40,KL 1177 KLM,Trondheim (TRD),CANCELLED,Amsterdam
20:40,21:30,KL 1461 KLM,Nantes (NTE),DEPARTED,Amsterdam
20:40,20:40,KL 1659 KLM,Venice (VCE),DEPARTED,Amsterdam
20:40,21:07,KL 1789 KLM,Hamburg (HAM),DEPARTED,Amsterdam
20:40,21:49,KL 1801 KLM,Munich (MUC),DEPARTED,Amsterdam
20:40,20:40,KL 1835 KLM,Berlin Brandenburg (BER),CANCELLED,Amsterdam
20:40,20:40,KL 1891 KLM,Nuremberg (NUE),DEPARTED,Amsterdam
20:45,22:02,EZY 8682 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam
20:45,22:56,KL 1269 KLM,Marseille (MRS),DEPARTED,Amsterdam
20:45,21:39,KL 1379 KLM,Bucharest (OTP),DEPARTED,Amsterdam
20:45,20:45,KL 1707 KLM,Madrid (MAD),DEPARTED,Amsterdam
20:50,22:40,KL 1163 KLM,Gothenburg (GOT),DEPARTED,Amsterdam
20:50,21:26,KL 1359 KLM,Prague (PRG),DEPARTED,Amsterdam
20:50,20:50,KL 1923 KLM,Gdansk (GDN),CANCELLED,Amsterdam
20:50,21:49,KL 1991 KLM,Basel (BSL),DEPARTED,Amsterdam
20:55,21:40,EJU 3856 easyJet Europe,Milan Malpensa (MXP),DEPARTED,Amsterdam
20:55,21:37,EY 78 Etihad Airways,Abu Dhabi (AUH),DEPARTED,Amsterdam
20:55,21:25,KL 1121 KLM,Stockholm (ARN),DEPARTED,Amsterdam
20:55,21:15,KL 1183 KLM,Linkoping (LPI),DEPARTED,Amsterdam
20:55,22:14,KL 1559 KLM,Turin (TRN),DEPARTED,Amsterdam
20:55,22:42,KL 1581 KLM,Athens (ATH),DEPARTED,Amsterdam
20:55,21:12,KL 1681 KLM,Barcelona (BCN),DEPARTED,Amsterdam
21:00,22:15,EJU 5286 easyJet Europe,Berlin Brandenburg (BER),DEPARTED,Amsterdam
21:00,23:26,EZY 3302 easyJet,Edinburgh (EDI),DEPARTED,Amsterdam
21:00,21:26,KL 701 KLM,Santiago (SCL),DEPARTED,Amsterdam
21:00,21:00,KL 1221 KLM,Sandefjord (TRF),CANCELLED,Amsterdam
21:00,23:41,KL 1309 KLM,Toulouse (TLS),DEPARTED,Amsterdam
21:00,21:00,KL 1435 KLM,Birmingham (BHX),DEPARTED,Amsterdam
21:00,22:03,KL 1609 KLM,Rome (FCO),DEPARTED,Amsterdam
21:00,21:00,KL 1647 KLM,Florence (FLR),CANCELLED,Amsterdam
21:00,21:33,KL 1761 KLM,Bremen (BRE),DEPARTED,Amsterdam
21:00,22:00,KL 1849 KLM,Vienna (VIE),DEPARTED,Amsterdam
21:00,21:21,KL 1939 KLM,Zagreb (ZAG),DEPARTED,Amsterdam
21:00,22:14,KL 1969 KLM,Zurich (ZRH),DEPARTED,Amsterdam
21:00,23:51,KL 1999 KLM,Krakow (KRK),DEPARTED,Amsterdam
21:05,22:07,EZS 1518 easyJet Switzerland,Geneva (GVA),DEPARTED,Amsterdam
21:05,23:11,JU 365 Air Serbia,Belgrade (BEG),DEPARTED,Amsterdam
21:05,21:37,KL 1089 KLM,Cork (ORK),DEPARTED,Amsterdam
21:05,21:28,KL 1337 KLM,Aalborg (AAL),DEPARTED,Amsterdam
21:05,21:50,KL 1915 KLM,Hanover (HAJ),DEPARTED,Amsterdam
21:05,22:00,KL 1981 KLM,Budapest (BUD),DEPARTED,Amsterdam
21:10,21:36,KL 835 KLM,Denpasar (DPS),DEPARTED,Amsterdam
21:10,21:10,KL 1139 KLM,Copenhagen (CPH),DEPARTED,Amsterdam
21:10,21:10,KL 1193 KLM,Bergen (BGO),CANCELLED,Amsterdam
21:10,22:51,KL 1205 KLM,Stavanger (SVG),DEPARTED,Amsterdam
21:10,21:10,KL 1697 KLM,Lisbon (LIS),DEPARTED,Amsterdam
21:15,22:17,EJU 4074 easyJet Europe,Venice (VCE),DEPARTED,Amsterdam
21:20,22:43,BA 2547 British Airways,London Gatwick (LGW),DEPARTED,Amsterdam
21:20,22:14,EZY 2522 easyJet,London Luton (LTN),DEPARTED,Amsterdam
21:20,22:05,KL 1527 KLM,Norwich (NWI),DEPARTED,Amsterdam
21:20,22:05,KL 1539 KLM,Teesside International (MME),DEPARTED,Amsterdam
21:20,22:03,KL 1595 KLM,Bologna (BLQ),DEPARTED,Amsterdam
21:20,21:39,KL 1627 KLM,Milan Linate (LIN),DEPARTED,Amsterdam
21:20,22:08,KL 1863 KLM,Dusseldorf (DUS),DEPARTED,Amsterdam
21:20,22:07,KL 1879 KLM,Stuttgart (STR),DEPARTED,Amsterdam
21:20,22:25,KL 1899 KLM,Belgrade (BEG),DEPARTED,Amsterdam
21:20,22:03,KL 1937 KLM,Geneva (GVA),DEPARTED,Amsterdam
21:25,22:39,EZY 2924 easyJet,Bristol (BRS),DEPARTED,Amsterdam
21:25,22:45,EZY 3446 easyJet,Liverpool (LPL),DEPARTED,Amsterdam
21:25,21:49,KL 939 KLM,Dublin (DUB),DEPARTED,Amsterdam
21:25,22:08,KL 1749 KLM,Luxembourg (LUX),DEPARTED,Amsterdam
21:30,22:53,BA 443 British Airways,London Heathrow (LHR),DEPARTED,Amsterdam
21:30,22:00,EZY 2168 easyJet,Manchester (MAN),CANCELLED,Amsterdam
21:30,22:26,EZY 8686 easyJet,London Gatwick (LGW),DEPARTED,Amsterdam
21:30,22:19,KL 1275 KLM,Wroclaw (WRO),DEPARTED,Amsterdam
21:30,22:45,KL 1369 KLM,Warsaw (WAW),DEPARTED,Amsterdam
21:35,22:24,FR 5299 Ryanair,Dublin (DUB),DEPARTED,Amsterdam
21:35,22:21,KL 1293 KLM,Edinburgh (EDI),DEPARTED,Amsterdam
21:40,21:50,CZ 308 China Southern Airlines,Guangzhou (CAN),DEPARTED,Amsterdam
21:40,22:34,KL 1349 KLM,Billund (BLL),DEPARTED,Amsterdam
21:40,22:30,KL 1493 KLM,Humberside (HUY),DEPARTED,Amsterdam
21:40,23:14,VY 8305 Vueling,Barcelona (BCN),DEPARTED,Amsterdam
21:45,22:17,KL 1083 KLM,Manchester (MAN),DEPARTED,Amsterdam
21:45,22:18,KL 1733 KLM,Brussels (BRU),DEPARTED,Amsterdam
21:45,21:45,SK 554 Scandinavian Airlines,Copenhagen (CPH),CANCELLED,Amsterdam
22:00,22:42,EK 150 Emirates,Dubai International (DXB),DEPARTED,Amsterdam
22:00,22:26,KL 1069 KLM,Cardiff (CWL),DEPARTED,Amsterdam
22:40,23:13,KL 965 KLM,Newcastle (NCL),DEPARTED,Amsterdam
22:40,22:40,KL 1057 KLM,Bristol (BRS),CANCELLED,Amsterdam
22:40,22:40,KL 1551 KLM,Leeds Bradford (LBA),CANCELLED,Amsterdam
22:45,23:03,KL 1451 KLM,Aberdeen (ABZ),DEPARTED,Amsterdam
23:05,23:34,TK 1956 Turkish Airlines,Istanbul Airport (IST),DEPARTED,Amsterdam
00:00,00:35,HV 5956 Transavia,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS)
00:05,00:33,OR 3721 TUI fly,Amsterdam,BAGGAGE HANDLED,Sao Vicente Island (VXE)
00:15,00:57,HV 5752 Transavia,Amsterdam,BAGGAGE HANDLED,Marrakech (RAK)
00:15,00:45,HV 6110 Transavia,Amsterdam,BAGGAGE HANDLED,Malaga (AGP)
00:35,01:20,HV 6672 Transavia,Amsterdam,BAGGAGE HANDLED,Tenerife (TFS)
00:40,01:05,HV 6706 Transavia,Amsterdam,BAGGAGE HANDLED,Fuerteventura (FUE)
00:45,01:17,HV 5672 Transavia,Amsterdam,BAGGAGE HANDLED,Ibiza (IBZ)
00:55,01:23,HV 6506 Transavia,Amsterdam,BAGGAGE HANDLED,Amman (AMM)
01:25,01:25,HV 5228 Transavia,Amsterdam,BAGGAGE HANDLED,Hurghada (HRG)
05:20,05:20,KL 588 KLM,Amsterdam,CANCELLED,Lagos (LOS)
05:45,05:45,KL 590 KLM,Amsterdam,BAGGAGE HANDLED,Accra (ACC)
05:50,06:01,KL 810 KLM,Amsterdam,BAGGAGE HANDLED,Jakarta (CGK)
05:55,05:55,DL 46 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
05:55,05:55,KL 624 KLM,Amsterdam,BAGGAGE HANDLED,Atlanta (ATL)
06:00,06:00,DL 132 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Detroit (DTW)
06:00,06:00,KL 714 KLM,Amsterdam,BAGGAGE HANDLED,Paramaribo (PBM)
06:20,06:20,KL 428 KLM,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB)
06:35,06:35,CX 271 Cathay Pacific,Amsterdam,BAGGAGE HANDLED,Hong Kong (HKG)
06:40,06:40,DL 160 Delta Air Lines,Amsterdam,BAGGAGE HANDLED,Minneapolis (MSP)
06:45,06:45,SQ 324 Singapore Airlines,Amsterdam,BAGGAGE HANDLED,Singapore (SIN)
06:50,06:50,KL 573 KLM,Amsterdam,BAGGAGE HANDLED,Kilimanjaro (JRO)
06:50,06:50,KL 642 KLM,Amsterdam,BAGGAGE HANDLED,New York JFK (JFK)
07:00,07:00,KL 1750 KLM,Amsterdam,CANCELLED,Bremen (BRE)
07:05,07:05,KL 566 KLM,Amsterdam,BAGGAGE HANDLED,Nairobi (NBO)
07:05,07:05,KL 856 KLM,Amsterdam,BAGGAGE HANDLED,Seoul Incheon (ICN)
07:05,07:05,KL 1720 KLM,Amsterdam,BAGGAGE HANDLED,Brussels (BRU)
07:05,07:05,KL 1852 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
07:10,12:16,KL 425 KLM,Amsterdam,BAGGAGE HANDLED,Riyadh (RUH)
07:10,07:10,KL 692 KLM,Amsterdam,BAGGAGE HANDLED,Toronto (YYZ)
07:15,07:53,CI 73 China Airlines,Amsterdam,BAGGAGE HANDLED,Taipei (TPE)
07:15,07:15,KL 1340 KLM,Amsterdam,CANCELLED,Billund (BLL)
07:15,07:15,KL 1776 KLM,Amsterdam,CANCELLED,Hamburg (HAM)
07:15,07:15,UA 70 United Airlines,Amsterdam,BAGGAGE HANDLED,Newark (EWR)
07:20,07:20,KL 1736 KLM,Amsterdam,BAGGAGE HANDLED,Luxembourg (LUX)
07:20,07:20,KL 1880 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE)
07:25,07:25,KL 1124 KLM,Amsterdam,CANCELLED,Copenhagen (CPH)
07:25,07:25,KL 1328 KLM,Amsterdam,CANCELLED,Aalborg (AAL)
07:25,07:25,KL 1818 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER)
07:30,08:16,GA 88 Garuda Indonesia,Amsterdam,BAGGAGE HANDLED,Jakarta (CGK)
07:30,07:30,KL 1206 KLM,Amsterdam,BAGGAGE HANDLED,Kristiansand (KRS)
07:30,07:30,KL 1866 KLM,Amsterdam,CANCELLED,Stuttgart (STR)
07:35,08:08,KL 662 KLM,Amsterdam,BAGGAGE HANDLED,Houston (IAH)
07:35,08:04,KL 878 KLM,Amsterdam,BAGGAGE HANDLED,Mumbai (BOM)
07:35,07:35,KL 1196 KLM,Amsterdam,CANCELLED,Stavanger (SVG)
07:35,07:35,KL 1350 KLM,Amsterdam,CANCELLED,Prague (PRG)
07:35,07:35,KL 1984 KLM,Amsterdam,CANCELLED,Basel (BSL)
07:40,07:40,KL 515 KLM,Amsterdam,BAGGAGE HANDLED,Zanzibar (ZNZ)
07:40,07:40,KL 652 KLM,Amsterdam,BAGGAGE HANDLED,Washington (IAD)
07:40,07:51,KL 736 KLM,Amsterdam,BAGGAGE HANDLED,Curacao (CUR)
07:45,07:45,KL 1312 KLM,Amsterdam,BAGGAGE HANDLED,Bordeaux (BOD)
07:50,07:50,EK 145 Emirates,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB)
07:50,07:50,KL 1184 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO)
